Time,Susceptible,Exposed,Infectious,Recovered
30.9000,0.1781,0.1970,0.1063,0.5187
30.9100,0.1779,0.1969,0.1062,0.5189
30.9200,0.1778,0.1968,0.1062,0.5191
30.9300,0.1777,0.1968,0.1062,0.5194
30.9400,0.1775,0.1967,0.1062,0.5196
30.9500,0.1774,0.1966,0.1062,0.5198
30.9600,0.1773,0.1965,0.1062,0.5200
30.9700,0.1772,0.1965,0.1061,0.5202
30.9800,0.1770,0.1964,0.1061,0.5204
30.9900,0.1769,0.1963,0.1061,0.5207
31.0000,0.1768,0.1963,0.1061,0.5209
31.0100,0.1766,0.1962,0.1061,0.5211
31.0200,0.1765,0.1961,0.1061,0.5213
31.0300,0.1764,0.1960,0.1061,0.5215
31.0400,0.1762,0.1960,0.1060,0.5218
31.0500,0.1761,0.1959,0.1060,0.5220
31.0600,0.1760,0.1958,0.1060,0.5222
31.0700,0.1758,0.1958,0.1060,0.5224
31.0800,0.1757,0.1957,0.1060,0.5226
31.0900,0.1756,0.1956,0.1060,0.5228
31.1000,0.1755,0.1956,0.1059,0.5231
31.1100,0.1753,0.1955,0.1059,0.5233
31.1200,0.1752,0.1954,0.1059,0.5235
31.1300,0.1751,0.1953,0.1059,0.5237
31.1400,0.1749,0.1953,0.1059,0.5239
31.1500,0.1748,0.1952,0.1059,0.5241
31.1600,0.1747,0.1951,0.1058,0.5244
31.1700,0.1745,0.1951,0.1058,0.5246
31.1800,0.1744,0.1950,0.1058,0.5248
31.1900,0.1743,0.1949,0.1058,0.5250
31.2000,0.1742,0.1948,0.1058,0.5252
31.2100,0.1740,0.1948,0.1058,0.5254
31.2200,0.1739,0.1947,0.1057,0.5257
31.2300,0.1738,0.1946,0.1057,0.5259
31.2400,0.1736,0.1946,0.1057,0.5261
31.2500,0.1735,0.1945,0.1057,0.5263
31.2600,0.1734,0.1944,0.1057,0.5265
31.2700,0.1733,0.1943,0.1057,0.5267
31.2800,0.1731,0.1943,0.1056,0.5270
31.2900,0.1730,0.1942,0.1056,0.5272
31.3000,0.1729,0.1941,0.1056,0.5274
31.3100,0.1727,0.1941,0.1056,0.5276
31.3200,0.1726,0.1940,0.1056,0.5278
31.3300,0.1725,0.1939,0.1056,0.5280
31.3400,0.1724,0.1938,0.1055,0.5283
31.3500,0.1722,0.1938,0.1055,0.5285
31.3600,0.1721,0.1937,0.1055,0.5287
31.3700,0.1720,0.1936,0.1055,0.5289
31.3800,0.1719,0.1936,0.1055,0.5291
31.3900,0.1717,0.1935,0.1055,0.5293
31.4000,0.1716,0.1934,0.1054,0.5296
31.4100,0.1715,0.1933,0.1054,0.5298
31.4200,0.1713,0.1933,0.1054,0.5300
31.4300,0.1712,0.1932,0.1054,0.5302
31.4400,0.1711,0.1931,0.1054,0.5304
31.4500,0.1710,0.1930,0.1053,0.5306
31.4600,0.1708,0.1930,0.1053,0.5308
31.4700,0.1707,0.1929,0.1053,0.5311
31.4800,0.1706,0.1928,0.1053,0.5313
31.4900,0.1705,0.1928,0.1053,0.5315
31.5000,0.1703,0.1927,0.1053,0.5317
31.5100,0.1702,0.1926,0.1052,0.5319
31.5200,0.1701,0.1925,0.1052,0.5321
31.5300,0.1700,0.1925,0.1052,0.5324
31.5400,0.1698,0.1924,0.1052,0.5326
31.5500,0.1697,0.1923,0.1052,0.5328
31.5600,0.1696,0.1923,0.1052,0.5330
31.5700,0.1695,0.1922,0.1051,0.5332
31.5800,0.1693,0.1921,0.1051,0.5334
31.5900,0.1692,0.1920,0.1051,0.5337
31.6000,0.1691,0.1920,0.1051,0.5339
31.6100,0.1690,0.1919,0.1051,0.5341
31.6200,0.1688,0.1918,0.1050,0.5343
31.6300,0.1687,0.1917,0.1050,0.5345
31.6400,0.1686,0.1917,0.1050,0.5347
31.6500,0.1685,0.1916,0.1050,0.5349
31.6600,0.1683,0.1915,0.1050,0.5352
31.6700,0.1682,0.1915,0.1049,0.5354
31.6800,0.1681,0.1914,0.1049,0.5356
31.6900,0.1680,0.1913,0.1049,0.5358
31.7000,0.1679,0.1912,0.1049,0.5360
31.7100,0.1677,0.1912,0.1049,0.5362
31.7200,0.1676,0.1911,0.1049,0.5364
31.7300,0.1675,0.1910,0.1048,0.5367
31.7400,0.1674,0.1909,0.1048,0.5369
31.7500,0.1672,0.1909,0.1048,0.5371
31.7600,0.1671,0.1908,0.1048,0.5373
31.7700,0.1670,0.1907,0.1048,0.5375
31.7800,0.1669,0.1906,0.1047,0.5377
31.7900,0.1667,0.1906,0.1047,0.5379
31.8000,0.1666,0.1905,0.1047,0.5382
31.8100,0.1665,0.1904,0.1047,0.5384
31.8200,0.1664,0.1904,0.1047,0.5386
31.8300,0.1663,0.1903,0.1047,0.5388
31.8400,0.1661,0.1902,0.1046,0.5390
31.8500,0.1660,0.1901,0.1046,0.5392
31.8600,0.1659,0.1901,0.1046,0.5394
31.8700,0.1658,0.1900,0.1046,0.5397
31.8800,0.1657,0.1899,0.1046,0.5399
31.8900,0.1655,0.1898,0.1045,0.5401
31.9000,0.1654,0.1898,0.1045,0.5403
31.9100,0.1653,0.1897,0.1045,0.5405
31.9200,0.1652,0.1896,0.1045,0.5407
31.9300,0.1650,0.1895,0.1045,0.5409
31.9400,0.1649,0.1895,0.1044,0.5412
31.9500,0.1648,0.1894,0.1044,0.5414
31.9600,0.1647,0.1893,0.1044,0.5416
31.9700,0.1646,0.1892,0.1044,0.5418
31.9800,0.1644,0.1892,0.1044,0.5420
31.9900,0.1643,0.1891,0.1043,0.5422
32.0000,0.1642,0.1890,0.1043,0.5424
32.0100,0.1641,0.1890,0.1043,0.5427
32.0200,0.1640,0.1889,0.1043,0.5429
32.0300,0.1638,0.1888,0.1043,0.5431
32.0400,0.1637,0.1887,0.1042,0.5433
32.0500,0.1636,0.1887,0.1042,0.5435
32.0600,0.1635,0.1886,0.1042,0.5437
32.0700,0.1634,0.1885,0.1042,0.5439
32.0800,0.1633,0.1884,0.1042,0.5442
32.0900,0.1631,0.1884,0.1041,0.5444
32.1000,0.1630,0.1883,0.1041,0.5446
32.1100,0.1629,0.1882,0.1041,0.5448
32.1200,0.1628,0.1881,0.1041,0.5450
32.1300,0.1627,0.1881,0.1041,0.5452
32.1400,0.1625,0.1880,0.1040,0.5454
32.1500,0.1624,0.1879,0.1040,0.5456
32.1600,0.1623,0.1878,0.1040,0.5459
32.1700,0.1622,0.1878,0.1040,0.5461
32.1800,0.1621,0.1877,0.1040,0.5463
32.1900,0.1619,0.1876,0.1039,0.5465
32.2000,0.1618,0.1875,0.1039,0.5467
32.2100,0.1617,0.1875,0.1039,0.5469
32.2200,0.1616,0.1874,0.1039,0.5471
32.2300,0.1615,0.1873,0.1039,0.5473
32.2400,0.1614,0.1872,0.1038,0.5476
32.2500,0.1612,0.1872,0.1038,0.5478
32.2600,0.1611,0.1871,0.1038,0.5480
32.2700,0.1610,0.1870,0.1038,0.5482
32.2800,0.1609,0.1869,0.1038,0.5484
32.2900,0.1608,0.1869,0.1037,0.5486
32.3000,0.1607,0.1868,0.1037,0.5488
32.3100,0.1605,0.1867,0.1037,0.5490
32.3200,0.1604,0.1866,0.1037,0.5493
32.3300,0.1603,0.1866,0.1037,0.5495
32.3400,0.1602,0.1865,0.1036,0.5497
32.3500,0.1601,0.1864,0.1036,0.5499
32.3600,0.1600,0.1863,0.1036,0.5501
32.3700,0.1598,0.1863,0.1036,0.5503
32.3800,0.1597,0.1862,0.1036,0.5505
32.3900,0.1596,0.1861,0.1035,0.5507
32.4000,0.1595,0.1860,0.1035,0.5510
32.4100,0.1594,0.1860,0.1035,0.5512
32.4200,0.1593,0.1859,0.1035,0.5514
32.4300,0.1592,0.1858,0.1034,0.5516
32.4400,0.1590,0.1857,0.1034,0.5518
32.4500,0.1589,0.1857,0.1034,0.5520
32.4600,0.1588,0.1856,0.1034,0.5522
32.4700,0.1587,0.1855,0.1034,0.5524
32.4800,0.1586,0.1854,0.1033,0.5526
32.4900,0.1585,0.1854,0.1033,0.5529
32.5000,0.1583,0.1853,0.1033,0.5531
32.5100,0.1582,0.1852,0.1033,0.5533
32.5200,0.1581,0.1851,0.1033,0.5535
32.5300,0.1580,0.1851,0.1032,0.5537
32.5400,0.1579,0.1850,0.1032,0.5539
32.5500,0.1578,0.1849,0.1032,0.5541
32.5600,0.1577,0.1848,0.1032,0.5543
32.5700,0.1575,0.1848,0.1031,0.5545
32.5800,0.1574,0.1847,0.1031,0.5548
32.5900,0.1573,0.1846,0.1031,0.5550
32.6000,0.1572,0.1845,0.1031,0.5552
32.6100,0.1571,0.1845,0.1031,0.5554
32.6200,0.1570,0.1844,0.1030,0.5556
32.6300,0.1569,0.1843,0.1030,0.5558
32.6400,0.1568,0.1842,0.1030,0.5560
32.6500,0.1566,0.1842,0.1030,0.5562
32.6600,0.1565,0.1841,0.1030,0.5564
32.6700,0.1564,0.1840,0.1029,0.5567
32.6800,0.1563,0.1839,0.1029,0.5569
32.6900,0.1562,0.1838,0.1029,0.5571
32.7000,0.1561,0.1838,0.1029,0.5573
32.7100,0.1560,0.1837,0.1028,0.5575
32.7200,0.1559,0.1836,0.1028,0.5577
32.7300,0.1557,0.1835,0.1028,0.5579
32.7400,0.1556,0.1835,0.1028,0.5581
32.7500,0.1555,0.1834,0.1028,0.5583
32.7600,0.1554,0.1833,0.1027,0.5585
32.7700,0.1553,0.1832,0.1027,0.5588
32.7800,0.1552,0.1832,0.1027,0.5590
32.7900,0.1551,0.1831,0.1027,0.5592
32.8000,0.1550,0.1830,0.1026,0.5594
32.8100,0.1548,0.1829,0.1026,0.5596
32.8200,0.1547,0.1829,0.1026,0.5598
32.8300,0.1546,0.1828,0.1026,0.5600
32.8400,0.1545,0.1827,0.1026,0.5602
32.8500,0.1544,0.1826,0.1025,0.5604
32.8600,0.1543,0.1826,0.1025,0.5606
32.8700,0.1542,0.1825,0.1025,0.5609
32.8800,0.1541,0.1824,0.1025,0.5611
32.8900,0.1540,0.1823,0.1024,0.5613
32.9000,0.1538,0.1822,0.1024,0.5615
32.9100,0.1537,0.1822,0.1024,0.5617
32.9200,0.1536,0.1821,0.1024,0.5619
32.9300,0.1535,0.1820,0.1024,0.5621
32.9400,0.1534,0.1819,0.1023,0.5623
32.9500,0.1533,0.1819,0.1023,0.5625
32.9600,0.1532,0.1818,0.1023,0.5627
32.9700,0.1531,0.1817,0.1023,0.5630
32.9800,0.1530,0.1816,0.1022,0.5632
32.9900,0.1529,0.1816,0.1022,0.5634
33.0000,0.1527,0.1815,0.1022,0.5636
33.0100,0.1526,0.1814,0.1022,0.5638
33.0200,0.1525,0.1813,0.1021,0.5640
33.0300,0.1524,0.1812,0.1021,0.5642
33.0400,0.1523,0.1812,0.1021,0.5644
33.0500,0.1522,0.1811,0.1021,0.5646
33.0600,0.1521,0.1810,0.1021,0.5648
33.0700,0.1520,0.1809,0.1020,0.5650
33.0800,0.1519,0.1809,0.1020,0.5652
33.0900,0.1518,0.1808,0.1020,0.5655
33.1000,0.1517,0.1807,0.1020,0.5657
33.1100,0.1516,0.1806,0.1019,0.5659
33.1200,0.1514,0.1806,0.1019,0.5661
33.1300,0.1513,0.1805,0.1019,0.5663
33.1400,0.1512,0.1804,0.1019,0.5665
33.1500,0.1511,0.1803,0.1018,0.5667
33.1600,0.1510,0.1802,0.1018,0.5669
33.1700,0.1509,0.1802,0.1018,0.5671
33.1800,0.1508,0.1801,0.1018,0.5673
33.1900,0.1507,0.1800,0.1018,0.5675
33.2000,0.1506,0.1799,0.1017,0.5677
33.2100,0.1505,0.1799,0.1017,0.5680
33.2200,0.1504,0.1798,0.1017,0.5682
33.2300,0.1503,0.1797,0.1017,0.5684
33.2400,0.1502,0.1796,0.1016,0.5686
33.2500,0.1500,0.1796,0.1016,0.5688
33.2600,0.1499,0.1795,0.1016,0.5690
33.2700,0.1498,0.1794,0.1016,0.5692
33.2800,0.1497,0.1793,0.1015,0.5694
33.2900,0.1496,0.1792,0.1015,0.5696
33.3000,0.1495,0.1792,0.1015,0.5698
33.3100,0.1494,0.1791,0.1015,0.5700
33.3200,0.1493,0.1790,0.1014,0.5702
33.3300,0.1492,0.1789,0.1014,0.5704
33.3400,0.1491,0.1789,0.1014,0.5707
33.3500,0.1490,0.1788,0.1014,0.5709
33.3600,0.1489,0.1787,0.1014,0.5711
33.3700,0.1488,0.1786,0.1013,0.5713
33.3800,0.1487,0.1785,0.1013,0.5715
33.3900,0.1486,0.1785,0.1013,0.5717
33.4000,0.1485,0.1784,0.1013,0.5719
33.4100,0.1483,0.1783,0.1012,0.5721
33.4200,0.1482,0.1782,0.1012,0.5723
33.4300,0.1481,0.1782,0.1012,0.5725
33.4400,0.1480,0.1781,0.1012,0.5727
33.4500,0.1479,0.1780,0.1011,0.5729
33.4600,0.1478,0.1779,0.1011,0.5731
33.4700,0.1477,0.1779,0.1011,0.5733
33.4800,0.1476,0.1778,0.1011,0.5736
33.4900,0.1475,0.1777,0.1010,0.5738
33.5000,0.1474,0.1776,0.1010,0.5740
33.5100,0.1473,0.1775,0.1010,0.5742
33.5200,0.1472,0.1775,0.1010,0.5744
33.5300,0.1471,0.1774,0.1009,0.5746
33.5400,0.1470,0.1773,0.1009,0.5748
33.5500,0.1469,0.1772,0.1009,0.5750
33.5600,0.1468,0.1772,0.1009,0.5752
33.5700,0.1467,0.1771,0.1008,0.5754
33.5800,0.1466,0.1770,0.1008,0.5756
33.5900,0.1465,0.1769,0.1008,0.5758
33.6000,0.1464,0.1768,0.1008,0.5760
33.6100,0.1463,0.1768,0.1007,0.5762
33.6200,0.1462,0.1767,0.1007,0.5764
33.6300,0.1461,0.1766,0.1007,0.5766
33.6400,0.1460,0.1765,0.1007,0.5769
33.6500,0.1459,0.1765,0.1006,0.5771
33.6600,0.1457,0.1764,0.1006,0.5773
33.6700,0.1456,0.1763,0.1006,0.5775
33.6800,0.1455,0.1762,0.1006,0.5777
33.6900,0.1454,0.1761,0.1005,0.5779
33.7000,0.1453,0.1761,0.1005,0.5781
33.7100,0.1452,0.1760,0.1005,0.5783
33.7200,0.1451,0.1759,0.1005,0.5785
33.7300,0.1450,0.1758,0.1004,0.5787
33.7400,0.1449,0.1757,0.1004,0.5789
33.7500,0.1448,0.1757,0.1004,0.5791
33.7600,0.1447,0.1756,0.1004,0.5793
33.7700,0.1446,0.1755,0.1003,0.5795
33.7800,0.1445,0.1754,0.1003,0.5797
33.7900,0.1444,0.1754,0.1003,0.5799
33.8000,0.1443,0.1753,0.1003,0.5801
33.8100,0.1442,0.1752,0.1002,0.5803
33.8200,0.1441,0.1751,0.1002,0.5805
33.8300,0.1440,0.1750,0.1002,0.5808
33.8400,0.1439,0.1750,0.1002,0.5810
33.8500,0.1438,0.1749,0.1001,0.5812
33.8600,0.1437,0.1748,0.1001,0.5814
33.8700,0.1436,0.1747,0.1001,0.5816
33.8800,0.1435,0.1747,0.1001,0.5818
33.8900,0.1434,0.1746,0.1000,0.5820
33.9000,0.1433,0.1745,0.1000,0.5822
33.9100,0.1432,0.1744,0.1000,0.5824
33.9200,0.1431,0.1743,0.1000,0.5826
33.9300,0.1430,0.1743,0.0999,0.5828
33.9400,0.1429,0.1742,0.0999,0.5830
33.9500,0.1428,0.1741,0.0999,0.5832
33.9600,0.1427,0.1740,0.0999,0.5834
33.9700,0.1426,0.1739,0.0998,0.5836
33.9800,0.1425,0.1739,0.0998,0.5838
33.9900,0.1424,0.1738,0.0998,0.5840
34.0000,0.1423,0.1737,0.0998,0.5842
34.0100,0.1422,0.1736,0.0997,0.5844
34.0200,0.1421,0.1736,0.0997,0.5846
34.0300,0.1420,0.1735,0.0997,0.5848
34.0400,0.1419,0.1734,0.0997,0.5850
34.0500,0.1418,0.1733,0.0996,0.5852
34.0600,0.1417,0.1732,0.0996,0.5854
34.0700,0.1416,0.1732,0.0996,0.5856
34.0800,0.1415,0.1731,0.0995,0.5859
34.0900,0.1414,0.1730,0.0995,0.5861
34.1000,0.1413,0.1729,0.0995,0.5863
34.1100,0.1412,0.1728,0.0995,0.5865
34.1200,0.1411,0.1728,0.0994,0.5867
34.1300,0.1410,0.1727,0.0994,0.5869
34.1400,0.1409,0.1726,0.0994,0.5871
34.1500,0.1408,0.1725,0.0994,0.5873
34.1600,0.1407,0.1725,0.0993,0.5875
34.1700,0.1406,0.1724,0.0993,0.5877
34.1800,0.1405,0.1723,0.0993,0.5879
34.1900,0.1404,0.1722,0.0993,0.5881
34.2000,0.1403,0.1721,0.0992,0.5883
34.2100,0.1402,0.1721,0.0992,0.5885
34.2200,0.1401,0.1720,0.0992,0.5887
34.2300,0.1400,0.1719,0.0992,0.5889
34.2400,0.1399,0.1718,0.0991,0.5891
34.2500,0.1398,0.1717,0.0991,0.5893
34.2600,0.1397,0.1717,0.0991,0.5895
34.2700,0.1397,0.1716,0.0991,0.5897
34.2800,0.1396,0.1715,0.0990,0.5899
34.2900,0.1395,0.1714,0.0990,0.5901
34.3000,0.1394,0.1714,0.0990,0.5903
34.3100,0.1393,0.1713,0.0989,0.5905
34.3200,0.1392,0.1712,0.0989,0.5907
34.3300,0.1391,0.1711,0.0989,0.5909
34.3400,0.1390,0.1710,0.0989,0.5911
34.3500,0.1389,0.1710,0.0988,0.5913
34.3600,0.1388,0.1709,0.0988,0.5915
34.3700,0.1387,0.1708,0.0988,0.5917
34.3800,0.1386,0.1707,0.0988,0.5919
34.3900,0.1385,0.1706,0.0987,0.5921
34.4000,0.1384,0.1706,0.0987,0.5923
34.4100,0.1383,0.1705,0.0987,0.5925
34.4200,0.1382,0.1704,0.0987,0.5927
34.4300,0.1381,0.1703,0.0986,0.5929
34.4400,0.1380,0.1702,0.0986,0.5931
34.4500,0.1379,0.1702,0.0986,0.5933
34.4600,0.1378,0.1701,0.0985,0.5935
34.4700,0.1377,0.1700,0.0985,0.5937
34.4800,0.1376,0.1699,0.0985,0.5939
34.4900,0.1375,0.1699,0.0985,0.5941
34.5000,0.1374,0.1698,0.0984,0.5943
34.5100,0.1373,0.1697,0.0984,0.5945
34.5200,0.1373,0.1696,0.0984,0.5947
34.5300,0.1372,0.1695,0.0984,0.5949
34.5400,0.1371,0.1695,0.0983,0.5951
34.5500,0.1370,0.1694,0.0983,0.5953
34.5600,0.1369,0.1693,0.0983,0.5955
34.5700,0.1368,0.1692,0.0982,0.5958
34.5800,0.1367,0.1691,0.0982,0.5960
34.5900,0.1366,0.1691,0.0982,0.5962
34.6000,0.1365,0.1690,0.0982,0.5964
34.6100,0.1364,0.1689,0.0981,0.5966
34.6200,0.1363,0.1688,0.0981,0.5968
34.6300,0.1362,0.1687,0.0981,0.5970
34.6400,0.1361,0.1687,0.0981,0.5972
34.6500,0.1360,0.1686,0.0980,0.5974
34.6600,0.1359,0.1685,0.0980,0.5976
34.6700,0.1358,0.1684,0.0980,0.5978
34.6800,0.1358,0.1684,0.0979,0.5980
34.6900,0.1357,0.1683,0.0979,0.5982
34.7000,0.1356,0.1682,0.0979,0.5984
34.7100,0.1355,0.1681,0.0979,0.5986
34.7200,0.1354,0.1680,0.0978,0.5988
34.7300,0.1353,0.1680,0.0978,0.5990
34.7400,0.1352,0.1679,0.0978,0.5992
34.7500,0.1351,0.1678,0.0978,0.5994
34.7600,0.1350,0.1677,0.0977,0.5996
34.7700,0.1349,0.1676,0.0977,0.5998
34.7800,0.1348,0.1676,0.0977,0.6000
34.7900,0.1347,0.1675,0.0976,0.6002
34.8000,0.1346,0.1674,0.0976,0.6003
34.8100,0.1345,0.1673,0.0976,0.6005
34.8200,0.1345,0.1672,0.0976,0.6007
34.8300,0.1344,0.1672,0.0975,0.6009
34.8400,0.1343,0.1671,0.0975,0.6011
34.8500,0.1342,0.1670,0.0975,0.6013
34.8600,0.1341,0.1669,0.0974,0.6015
34.8700,0.1340,0.1668,0.0974,0.6017
34.8800,0.1339,0.1668,0.0974,0.6019
34.8900,0.1338,0.1667,0.0974,0.6021
34.9000,0.1337,0.1666,0.0973,0.6023
34.9100,0.1336,0.1665,0.0973,0.6025
34.9200,0.1335,0.1665,0.0973,0.6027
34.9300,0.1334,0.1664,0.0972,0.6029
34.9400,0.1334,0.1663,0.0972,0.6031
34.9500,0.1333,0.1662,0.0972,0.6033
34.9600,0.1332,0.1661,0.0972,0.6035
34.9700,0.1331,0.1661,0.0971,0.6037
34.9800,0.1330,0.1660,0.0971,0.6039
34.9900,0.1329,0.1659,0.0971,0.6041
35.0000,0.1328,0.1658,0.0971,0.6043
35.0100,0.1327,0.1657,0.0970,0.6045
35.0200,0.1326,0.1657,0.0970,0.6047
35.0300,0.1325,0.1656,0.0970,0.6049
35.0400,0.1324,0.1655,0.0969,0.6051
35.0500,0.1324,0.1654,0.0969,0.6053
35.0600,0.1323,0.1653,0.0969,0.6055
35.0700,0.1322,0.1653,0.0969,0.6057
35.0800,0.1321,0.1652,0.0968,0.6059
35.0900,0.1320,0.1651,0.0968,0.6061
35.1000,0.1319,0.1650,0.0968,0.6063
35.1100,0.1318,0.1649,0.0967,0.6065
35.1200,0.1317,0.1649,0.0967,0.6067
35.1300,0.1316,0.1648,0.0967,0.6069
35.1400,0.1315,0.1647,0.0967,0.6071
35.1500,0.1315,0.1646,0.0966,0.6073
35.1600,0.1314,0.1645,0.0966,0.6075
35.1700,0.1313,0.1645,0.0966,0.6077
35.1800,0.1312,0.1644,0.0965,0.6079
35.1900,0.1311,0.1643,0.0965,0.6081
35.2000,0.1310,0.1642,0.0965,0.6083
35.2100,0.1309,0.1642,0.0965,0.6085
35.2200,0.1308,0.1641,0.0964,0.6087
35.2300,0.1307,0.1640,0.0964,0.6089
35.2400,0.1307,0.1639,0.0964,0.6091
35.2500,0.1306,0.1638,0.0963,0.6093
35.2600,0.1305,0.1638,0.0963,0.6095
35.2700,0.1304,0.1637,0.0963,0.6097
35.2800,0.1303,0.1636,0.0963,0.6098
35.2900,0.1302,0.1635,0.0962,0.6100
35.3000,0.1301,0.1634,0.0962,0.6102
35.3100,0.1300,0.1634,0.0962,0.6104
35.3200,0.1300,0.1633,0.0961,0.6106
35.3300,0.1299,0.1632,0.0961,0.6108
35.3400,0.1298,0.1631,0.0961,0.6110
35.3500,0.1297,0.1630,0.0960,0.6112
35.3600,0.1296,0.1630,0.0960,0.6114
35.3700,0.1295,0.1629,0.0960,0.6116
35.3800,0.1294,0.1628,0.0960,0.6118
35.3900,0.1293,0.1627,0.0959,0.6120
35.4000,0.1293,0.1626,0.0959,0.6122
35.4100,0.1292,0.1626,0.0959,0.6124
35.4200,0.1291,0.1625,0.0958,0.6126
35.4300,0.1290,0.1624,0.0958,0.6128
35.4400,0.1289,0.1623,0.0958,0.6130
35.4500,0.1288,0.1622,0.0958,0.6132
35.4600,0.1287,0.1622,0.0957,0.6134
35.4700,0.1286,0.1621,0.0957,0.6136
35.4800,0.1286,0.1620,0.0957,0.6138
35.4900,0.1285,0.1619,0.0956,0.6140
35.5000,0.1284,0.1618,0.0956,0.6142
35.5100,0.1283,0.1618,0.0956,0.6143
35.5200,0.1282,0.1617,0.0956,0.6145
35.5300,0.1281,0.1616,0.0955,0.6147
35.5400,0.1280,0.1615,0.0955,0.6149
35.5500,0.1280,0.1614,0.0955,0.6151
35.5600,0.1279,0.1614,0.0954,0.6153
35.5700,0.1278,0.1613,0.0954,0.6155
35.5800,0.1277,0.1612,0.0954,0.6157
35.5900,0.1276,0.1611,0.0953,0.6159
35.6000,0.1275,0.1611,0.0953,0.6161
35.6100,0.1274,0.1610,0.0953,0.6163
35.6200,0.1274,0.1609,0.0953,0.6165
35.6300,0.1273,0.1608,0.0952,0.6167
35.6400,0.1272,0.1607,0.0952,0.6169
35.6500,0.1271,0.1607,0.0952,0.6171
35.6600,0.1270,0.1606,0.0951,0.6173
35.6700,0.1269,0.1605,0.0951,0.6175
35.6800,0.1269,0.1604,0.0951,0.6177
35.6900,0.1268,0.1603,0.0950,0.6179
35.7000,0.1267,0.1603,0.0950,0.6180
35.7100,0.1266,0.1602,0.0950,0.6182
35.7200,0.1265,0.1601,0.0950,0.6184
35.7300,0.1264,0.1600,0.0949,0.6186
35.7400,0.1263,0.1599,0.0949,0.6188
35.7500,0.1263,0.1599,0.0949,0.6190
35.7600,0.1262,0.1598,0.0948,0.6192
35.7700,0.1261,0.1597,0.0948,0.6194
35.7800,0.1260,0.1596,0.0948,0.6196
35.7900,0.1259,0.1595,0.0947,0.6198
35.8000,0.1258,0.1595,0.0947,0.6200
35.8100,0.1258,0.1594,0.0947,0.6202
35.8200,0.1257,0.1593,0.0947,0.6204
35.8300,0.1256,0.1592,0.0946,0.6206
35.8400,0.1255,0.1591,0.0946,0.6208
35.8500,0.1254,0.1591,0.0946,0.6209
35.8600,0.1253,0.1590,0.0945,0.6211
35.8700,0.1253,0.1589,0.0945,0.6213
35.8800,0.1252,0.1588,0.0945,0.6215
35.8900,0.1251,0.1587,0.0944,0.6217
35.9000,0.1250,0.1587,0.0944,0.6219
35.9100,0.1249,0.1586,0.0944,0.6221
35.9200,0.1248,0.1585,0.0944,0.6223
35.9300,0.1248,0.1584,0.0943,0.6225
35.9400,0.1247,0.1583,0.0943,0.6227
35.9500,0.1246,0.1583,0.0943,0.6229
35.9600,0.1245,0.1582,0.0942,0.6231
35.9700,0.1244,0.1581,0.0942,0.6233
35.9800,0.1243,0.1580,0.0942,0.6234
35.9900,0.1243,0.1580,0.0941,0.6236
36.0000,0.1242,0.1579,0.0941,0.6238
36.0100,0.1241,0.1578,0.0941,0.6240
36.0200,0.1240,0.1577,0.0941,0.6242
36.0300,0.1239,0.1576,0.0940,0.6244
36.0400,0.1239,0.1576,0.0940,0.6246
36.0500,0.1238,0.1575,0.0940,0.6248
36.0600,0.1237,0.1574,0.0939,0.6250
36.0700,0.1236,0.1573,0.0939,0.6252
36.0800,0.1235,0.1572,0.0939,0.6254
36.0900,0.1234,0.1572,0.0938,0.6256
36.1000,0.1234,0.1571,0.0938,0.6257
36.1100,0.1233,0.1570,0.0938,0.6259
36.1200,0.1232,0.1569,0.0938,0.6261
36.1300,0.1231,0.1568,0.0937,0.6263
36.1400,0.1230,0.1568,0.0937,0.6265
36.1500,0.1230,0.1567,0.0937,0.6267
36.1600,0.1229,0.1566,0.0936,0.6269
36.1700,0.1228,0.1565,0.0936,0.6271
36.1800,0.1227,0.1564,0.0936,0.6273
36.1900,0.1226,0.1564,0.0935,0.6275
36.2000,0.1226,0.1563,0.0935,0.6277
36.2100,0.1225,0.1562,0.0935,0.6278
36.2200,0.1224,0.1561,0.0934,0.6280
36.2300,0.1223,0.1560,0.0934,0.6282
36.2400,0.1222,0.1560,0.0934,0.6284
36.2500,0.1221,0.1559,0.0934,0.6286
36.2600,0.1221,0.1558,0.0933,0.6288
36.2700,0.1220,0.1557,0.0933,0.6290
36.2800,0.1219,0.1556,0.0933,0.6292
36.2900,0.1218,0.1556,0.0932,0.6294
36.3000,0.1217,0.1555,0.0932,0.6296
36.3100,0.1217,0.1554,0.0932,0.6298
36.3200,0.1216,0.1553,0.0931,0.6299
36.3300,0.1215,0.1553,0.0931,0.6301
36.3400,0.1214,0.1552,0.0931,0.6303
36.3500,0.1214,0.1551,0.0930,0.6305
36.3600,0.1213,0.1550,0.0930,0.6307
36.3700,0.1212,0.1549,0.0930,0.6309
36.3800,0.1211,0.1549,0.0929,0.6311
36.3900,0.1210,0.1548,0.0929,0.6313
36.4000,0.1210,0.1547,0.0929,0.6315
36.4100,0.1209,0.1546,0.0929,0.6317
36.4200,0.1208,0.1545,0.0928,0.6318
36.4300,0.1207,0.1545,0.0928,0.6320
36.4400,0.1206,0.1544,0.0928,0.6322
36.4500,0.1206,0.1543,0.0927,0.6324
36.4600,0.1205,0.1542,0.0927,0.6326
36.4700,0.1204,0.1541,0.0927,0.6328
36.4800,0.1203,0.1541,0.0926,0.6330
