Time,Susceptible,Exposed,Infectious,Recovered,Total Infected
5.58,9994.31,3.48,1.84,0.37,5.32
5.59,9994.30,3.49,1.84,0.37,5.33
5.60,9994.29,3.50,1.84,0.37,5.34
5.61,9994.28,3.50,1.84,0.37,5.35
5.62,9994.27,3.51,1.85,0.37,5.35
5.63,9994.26,3.51,1.85,0.37,5.36
5.64,9994.25,3.52,1.85,0.37,5.37
5.65,9994.24,3.52,1.85,0.38,5.38
5.66,9994.24,3.53,1.86,0.38,5.39
5.67,9994.23,3.54,1.86,0.38,5.40
5.68,9994.22,3.54,1.86,0.38,5.40
5.69,9994.21,3.55,1.86,0.38,5.41
5.70,9994.20,3.55,1.87,0.38,5.42
5.71,9994.19,3.56,1.87,0.38,5.43
5.72,9994.18,3.57,1.87,0.38,5.44
5.73,9994.17,3.57,1.88,0.38,5.45
5.74,9994.16,3.58,1.88,0.38,5.45
5.75,9994.15,3.58,1.88,0.38,5.46
5.76,9994.14,3.59,1.88,0.39,5.47
5.77,9994.13,3.59,1.89,0.39,5.48
5.78,9994.12,3.60,1.89,0.39,5.49
5.79,9994.11,3.61,1.89,0.39,5.50
5.80,9994.10,3.61,1.89,0.39,5.51
5.81,9994.10,3.62,1.90,0.39,5.51
5.82,9994.09,3.62,1.90,0.39,5.52
5.83,9994.08,3.63,1.90,0.39,5.53
5.84,9994.07,3.64,1.90,0.39,5.54
5.85,9994.06,3.64,1.91,0.39,5.55
5.86,9994.05,3.65,1.91,0.40,5.56
5.87,9994.04,3.65,1.91,0.40,5.57
5.88,9994.03,3.66,1.92,0.40,5.57
5.89,9994.02,3.66,1.92,0.40,5.58
5.90,9994.01,3.67,1.92,0.40,5.59
5.91,9994.00,3.68,1.92,0.40,5.60
5.92,9993.99,3.68,1.93,0.40,5.61
5.93,9993.98,3.69,1.93,0.40,5.62
5.94,9993.97,3.69,1.93,0.40,5.63
5.95,9993.96,3.70,1.93,0.40,5.63
5.96,9993.95,3.71,1.94,0.41,5.64
5.97,9993.94,3.71,1.94,0.41,5.65
5.98,9993.93,3.72,1.94,0.41,5.66
5.99,9993.92,3.72,1.95,0.41,5.67
6.00,9993.91,3.73,1.95,0.41,5.68
6.01,9993.90,3.74,1.95,0.41,5.69
6.02,9993.89,3.74,1.95,0.41,5.70
6.03,9993.88,3.75,1.96,0.41,5.70
6.04,9993.87,3.75,1.96,0.41,5.71
6.05,9993.86,3.76,1.96,0.41,5.72
6.06,9993.85,3.77,1.96,0.41,5.73
6.07,9993.84,3.77,1.97,0.42,5.74
6.08,9993.83,3.78,1.97,0.42,5.75
6.09,9993.82,3.78,1.97,0.42,5.76
6.10,9993.81,3.79,1.98,0.42,5.77
6.11,9993.80,3.80,1.98,0.42,5.78
6.12,9993.80,3.80,1.98,0.42,5.78
6.13,9993.79,3.81,1.98,0.42,5.79
6.14,9993.78,3.82,1.99,0.42,5.80
6.15,9993.77,3.82,1.99,0.42,5.81
6.16,9993.76,3.83,1.99,0.42,5.82
6.17,9993.75,3.83,2.00,0.43,5.83
6.18,9993.74,3.84,2.00,0.43,5.84
6.19,9993.73,3.85,2.00,0.43,5.85
6.20,9993.72,3.85,2.00,0.43,5.86
6.21,9993.71,3.86,2.01,0.43,5.86
6.22,9993.70,3.86,2.01,0.43,5.87
6.23,9993.69,3.87,2.01,0.43,5.88
6.24,9993.68,3.88,2.02,0.43,5.89
6.25,9993.67,3.88,2.02,0.43,5.90
6.26,9993.66,3.89,2.02,0.43,5.91
6.27,9993.65,3.90,2.02,0.44,5.92
6.28,9993.63,3.90,2.03,0.44,5.93
6.29,9993.62,3.91,2.03,0.44,5.94
6.30,9993.61,3.91,2.03,0.44,5.95
6.31,9993.60,3.92,2.04,0.44,5.96
6.32,9993.59,3.93,2.04,0.44,5.96
6.33,9993.58,3.93,2.04,0.44,5.97
6.34,9993.57,3.94,2.04,0.44,5.98
6.35,9993.56,3.95,2.05,0.44,5.99
6.36,9993.55,3.95,2.05,0.44,6.00
6.37,9993.54,3.96,2.05,0.45,6.01
6.38,9993.53,3.96,2.06,0.45,6.02
6.39,9993.52,3.97,2.06,0.45,6.03
6.40,9993.51,3.98,2.06,0.45,6.04
6.41,9993.50,3.98,2.06,0.45,6.05
6.42,9993.49,3.99,2.07,0.45,6.06
6.43,9993.48,4.00,2.07,0.45,6.07
6.44,9993.47,4.00,2.07,0.45,6.08
6.45,9993.46,4.01,2.08,0.45,6.09
6.46,9993.45,4.01,2.08,0.46,6.09
6.47,9993.44,4.02,2.08,0.46,6.10
6.48,9993.43,4.03,2.09,0.46,6.11
6.49,9993.42,4.03,2.09,0.46,6.12
6.50,9993.41,4.04,2.09,0.46,6.13
6.51,9993.40,4.05,2.09,0.46,6.14
6.52,9993.39,4.05,2.10,0.46,6.15
6.53,9993.38,4.06,2.10,0.46,6.16
6.54,9993.37,4.07,2.10,0.46,6.17
6.55,9993.36,4.07,2.11,0.46,6.18
6.56,9993.35,4.08,2.11,0.47,6.19
6.57,9993.34,4.09,2.11,0.47,6.20
6.58,9993.32,4.09,2.12,0.47,6.21
6.59,9993.31,4.10,2.12,0.47,6.22
6.60,9993.30,4.10,2.12,0.47,6.23
6.61,9993.29,4.11,2.12,0.47,6.24
6.62,9993.28,4.12,2.13,0.47,6.25
6.63,9993.27,4.12,2.13,0.47,6.26
6.64,9993.26,4.13,2.13,0.47,6.26
6.65,9993.25,4.14,2.14,0.48,6.27
6.66,9993.24,4.14,2.14,0.48,6.28
6.67,9993.23,4.15,2.14,0.48,6.29
6.68,9993.22,4.16,2.15,0.48,6.30
6.69,9993.21,4.16,2.15,0.48,6.31
6.70,9993.20,4.17,2.15,0.48,6.32
6.71,9993.19,4.18,2.16,0.48,6.33
6.72,9993.18,4.18,2.16,0.48,6.34
6.73,9993.16,4.19,2.16,0.48,6.35
6.74,9993.15,4.20,2.16,0.48,6.36
6.75,9993.14,4.20,2.17,0.49,6.37
6.76,9993.13,4.21,2.17,0.49,6.38
6.77,9993.12,4.22,2.17,0.49,6.39
6.78,9993.11,4.22,2.18,0.49,6.40
6.79,9993.10,4.23,2.18,0.49,6.41
6.80,9993.09,4.24,2.18,0.49,6.42
6.81,9993.08,4.24,2.19,0.49,6.43
6.82,9993.07,4.25,2.19,0.49,6.44
6.83,9993.06,4.26,2.19,0.49,6.45
6.84,9993.04,4.26,2.20,0.50,6.46
6.85,9993.03,4.27,2.20,0.50,6.47
6.86,9993.02,4.28,2.20,0.50,6.48
6.87,9993.01,4.28,2.21,0.50,6.49
6.88,9993.00,4.29,2.21,0.50,6.50
6.89,9992.99,4.30,2.21,0.50,6.51
6.90,9992.98,4.30,2.22,0.50,6.52
6.91,9992.97,4.31,2.22,0.50,6.53
6.92,9992.96,4.32,2.22,0.50,6.54
6.93,9992.95,4.32,2.22,0.51,6.55
6.94,9992.93,4.33,2.23,0.51,6.56
6.95,9992.92,4.34,2.23,0.51,6.57
6.96,9992.91,4.34,2.23,0.51,6.58
6.97,9992.90,4.35,2.24,0.51,6.59
6.98,9992.89,4.36,2.24,0.51,6.60
6.99,9992.88,4.36,2.24,0.51,6.61
7.00,9992.87,4.37,2.25,0.51,6.62
7.01,9992.86,4.38,2.25,0.51,6.63
7.02,9992.84,4.39,2.25,0.52,6.64
7.03,9992.83,4.39,2.26,0.52,6.65
7.04,9992.82,4.40,2.26,0.52,6.66
7.05,9992.81,4.41,2.26,0.52,6.67
7.06,9992.80,4.41,2.27,0.52,6.68
7.07,9992.79,4.42,2.27,0.52,6.69
7.08,9992.78,4.43,2.27,0.52,6.70
7.09,9992.77,4.43,2.28,0.52,6.71
7.10,9992.75,4.44,2.28,0.52,6.72
7.11,9992.74,4.45,2.28,0.53,6.73
7.12,9992.73,4.45,2.29,0.53,6.74
7.13,9992.72,4.46,2.29,0.53,6.75
7.14,9992.71,4.47,2.29,0.53,6.76
7.15,9992.70,4.48,2.30,0.53,6.77
7.16,9992.69,4.48,2.30,0.53,6.78
7.17,9992.67,4.49,2.30,0.53,6.79
7.18,9992.66,4.50,2.31,0.53,6.80
7.19,9992.65,4.50,2.31,0.54,6.81
7.20,9992.64,4.51,2.31,0.54,6.82
7.21,9992.63,4.52,2.32,0.54,6.83
7.22,9992.62,4.52,2.32,0.54,6.84
7.23,9992.60,4.53,2.32,0.54,6.86
7.24,9992.59,4.54,2.33,0.54,6.87
7.25,9992.58,4.55,2.33,0.54,6.88
7.26,9992.57,4.55,2.33,0.54,6.89
7.27,9992.56,4.56,2.34,0.54,6.90
7.28,9992.55,4.57,2.34,0.55,6.91
7.29,9992.53,4.57,2.34,0.55,6.92
7.30,9992.52,4.58,2.35,0.55,6.93
7.31,9992.51,4.59,2.35,0.55,6.94
7.32,9992.50,4.60,2.35,0.55,6.95
7.33,9992.49,4.60,2.36,0.55,6.96
7.34,9992.48,4.61,2.36,0.55,6.97
7.35,9992.46,4.62,2.36,0.55,6.98
7.36,9992.45,4.62,2.37,0.55,6.99
7.37,9992.44,4.63,2.37,0.56,7.00
7.38,9992.43,4.64,2.37,0.56,7.01
7.39,9992.42,4.65,2.38,0.56,7.02
7.40,9992.41,4.65,2.38,0.56,7.04
7.41,9992.39,4.66,2.39,0.56,7.05
7.42,9992.38,4.67,2.39,0.56,7.06
7.43,9992.37,4.68,2.39,0.56,7.07
7.44,9992.36,4.68,2.40,0.56,7.08
7.45,9992.35,4.69,2.40,0.57,7.09
7.46,9992.33,4.70,2.40,0.57,7.10
7.47,9992.32,4.70,2.41,0.57,7.11
7.48,9992.31,4.71,2.41,0.57,7.12
7.49,9992.30,4.72,2.41,0.57,7.13
7.50,9992.29,4.73,2.42,0.57,7.14
7.51,9992.27,4.73,2.42,0.57,7.15
7.52,9992.26,4.74,2.42,0.57,7.16
7.53,9992.25,4.75,2.43,0.58,7.18
7.54,9992.24,4.76,2.43,0.58,7.19
7.55,9992.22,4.76,2.43,0.58,7.20
7.56,9992.21,4.77,2.44,0.58,7.21
7.57,9992.20,4.78,2.44,0.58,7.22
7.58,9992.19,4.79,2.44,0.58,7.23
7.59,9992.18,4.79,2.45,0.58,7.24
7.60,9992.16,4.80,2.45,0.58,7.25
7.61,9992.15,4.81,2.46,0.59,7.26
7.62,9992.14,4.82,2.46,0.59,7.27
7.63,9992.13,4.82,2.46,0.59,7.29
7.64,9992.11,4.83,2.47,0.59,7.30
7.65,9992.10,4.84,2.47,0.59,7.31
7.66,9992.09,4.85,2.47,0.59,7.32
7.67,9992.08,4.85,2.48,0.59,7.33
7.68,9992.07,4.86,2.48,0.59,7.34
7.69,9992.05,4.87,2.48,0.59,7.35
7.70,9992.04,4.88,2.49,0.60,7.36
7.71,9992.03,4.88,2.49,0.60,7.37
7.72,9992.02,4.89,2.50,0.60,7.39
7.73,9992.00,4.90,2.50,0.60,7.40
7.74,9991.99,4.91,2.50,0.60,7.41
7.75,9991.98,4.91,2.51,0.60,7.42
7.76,9991.97,4.92,2.51,0.60,7.43
7.77,9991.95,4.93,2.51,0.60,7.44
7.78,9991.94,4.94,2.52,0.61,7.45
7.79,9991.93,4.94,2.52,0.61,7.46
7.80,9991.92,4.95,2.52,0.61,7.48
7.81,9991.90,4.96,2.53,0.61,7.49
7.82,9991.89,4.97,2.53,0.61,7.50
7.83,9991.88,4.97,2.54,0.61,7.51
7.84,9991.86,4.98,2.54,0.61,7.52
7.85,9991.85,4.99,2.54,0.62,7.53
7.86,9991.84,5.00,2.55,0.62,7.54
7.87,9991.83,5.01,2.55,0.62,7.56
7.88,9991.81,5.01,2.55,0.62,7.57
7.89,9991.80,5.02,2.56,0.62,7.58
7.90,9991.79,5.03,2.56,0.62,7.59
7.91,9991.78,5.04,2.57,0.62,7.60
7.92,9991.76,5.04,2.57,0.62,7.61
7.93,9991.75,5.05,2.57,0.63,7.62
7.94,9991.74,5.06,2.58,0.63,7.64
7.95,9991.72,5.07,2.58,0.63,7.65
7.96,9991.71,5.08,2.58,0.63,7.66
7.97,9991.70,5.08,2.59,0.63,7.67
7.98,9991.69,5.09,2.59,0.63,7.68
7.99,9991.67,5.10,2.60,0.63,7.69
8.00,9991.66,5.11,2.60,0.63,7.71
8.01,9991.65,5.11,2.60,0.64,7.72
8.02,9991.63,5.12,2.61,0.64,7.73
8.03,9991.62,5.13,2.61,0.64,7.74
8.04,9991.61,5.14,2.61,0.64,7.75
8.05,9991.59,5.15,2.62,0.64,7.76
8.06,9991.58,5.15,2.62,0.64,7.78
8.07,9991.57,5.16,2.63,0.64,7.79
8.08,9991.56,5.17,2.63,0.64,7.80
8.09,9991.54,5.18,2.63,0.65,7.81
8.10,9991.53,5.19,2.64,0.65,7.82
8.11,9991.52,5.19,2.64,0.65,7.84
8.12,9991.50,5.20,2.65,0.65,7.85
8.13,9991.49,5.21,2.65,0.65,7.86
8.14,9991.48,5.22,2.65,0.65,7.87
8.15,9991.46,5.23,2.66,0.65,7.88
8.16,9991.45,5.23,2.66,0.66,7.89
8.17,9991.44,5.24,2.66,0.66,7.91
8.18,9991.42,5.25,2.67,0.66,7.92
8.19,9991.41,5.26,2.67,0.66,7.93
8.20,9991.40,5.27,2.68,0.66,7.94
8.21,9991.38,5.27,2.68,0.66,7.95
8.22,9991.37,5.28,2.68,0.66,7.97
8.23,9991.36,5.29,2.69,0.66,7.98
8.24,9991.34,5.30,2.69,0.67,7.99
8.25,9991.33,5.31,2.70,0.67,8.00
8.26,9991.32,5.32,2.70,0.67,8.02
8.27,9991.30,5.32,2.70,0.67,8.03
8.28,9991.29,5.33,2.71,0.67,8.04
8.29,9991.28,5.34,2.71,0.67,8.05
8.30,9991.26,5.35,2.72,0.67,8.06
8.31,9991.25,5.36,2.72,0.68,8.08
8.32,9991.23,5.36,2.72,0.68,8.09
8.33,9991.22,5.37,2.73,0.68,8.10
8.34,9991.21,5.38,2.73,0.68,8.11
8.35,9991.19,5.39,2.74,0.68,8.13
8.36,9991.18,5.40,2.74,0.68,8.14
8.37,9991.17,5.41,2.74,0.68,8.15
8.38,9991.15,5.41,2.75,0.69,8.16
8.39,9991.14,5.42,2.75,0.69,8.17
8.40,9991.13,5.43,2.76,0.69,8.19
8.41,9991.11,5.44,2.76,0.69,8.20
8.42,9991.10,5.45,2.76,0.69,8.21
8.43,9991.08,5.46,2.77,0.69,8.22
8.44,9991.07,5.46,2.77,0.69,8.24
8.45,9991.06,5.47,2.78,0.69,8.25
8.46,9991.04,5.48,2.78,0.70,8.26
8.47,9991.03,5.49,2.78,0.70,8.27
8.48,9991.01,5.50,2.79,0.70,8.29
8.49,9991.00,5.51,2.79,0.70,8.30
8.50,9990.99,5.51,2.80,0.70,8.31
8.51,9990.97,5.52,2.80,0.70,8.32
8.52,9990.96,5.53,2.81,0.70,8.34
8.53,9990.94,5.54,2.81,0.71,8.35
8.54,9990.93,5.55,2.81,0.71,8.36
8.55,9990.92,5.56,2.82,0.71,8.37
8.56,9990.90,5.57,2.82,0.71,8.39
8.57,9990.89,5.57,2.83,0.71,8.40
8.58,9990.87,5.58,2.83,0.71,8.41
8.59,9990.86,5.59,2.83,0.71,8.43
8.60,9990.85,5.60,2.84,0.72,8.44
8.61,9990.83,5.61,2.84,0.72,8.45
8.62,9990.82,5.62,2.85,0.72,8.46
8.63,9990.80,5.63,2.85,0.72,8.48
8.64,9990.79,5.63,2.86,0.72,8.49
8.65,9990.77,5.64,2.86,0.72,8.50
8.66,9990.76,5.65,2.86,0.72,8.52
8.67,9990.75,5.66,2.87,0.73,8.53
8.68,9990.73,5.67,2.87,0.73,8.54
8.69,9990.72,5.68,2.88,0.73,8.55
8.70,9990.70,5.69,2.88,0.73,8.57
8.71,9990.69,5.69,2.88,0.73,8.58
8.72,9990.67,5.70,2.89,0.73,8.59
8.73,9990.66,5.71,2.89,0.73,8.61
8.74,9990.65,5.72,2.90,0.74,8.62
8.75,9990.63,5.73,2.90,0.74,8.63
8.76,9990.62,5.74,2.91,0.74,8.64
8.77,9990.60,5.75,2.91,0.74,8.66
8.78,9990.59,5.76,2.91,0.74,8.67
8.79,9990.57,5.76,2.92,0.74,8.68
8.80,9990.56,5.77,2.92,0.74,8.70
8.81,9990.54,5.78,2.93,0.75,8.71
8.82,9990.53,5.79,2.93,0.75,8.72
8.83,9990.51,5.80,2.94,0.75,8.74
8.84,9990.50,5.81,2.94,0.75,8.75
8.85,9990.49,5.82,2.95,0.75,8.76
8.86,9990.47,5.83,2.95,0.75,8.78
8.87,9990.46,5.84,2.95,0.75,8.79
8.88,9990.44,5.84,2.96,0.76,8.80
8.89,9990.43,5.85,2.96,0.76,8.82
8.90,9990.41,5.86,2.97,0.76,8.83
8.91,9990.40,5.87,2.97,0.76,8.84
8.92,9990.38,5.88,2.98,0.76,8.86
8.93,9990.37,5.89,2.98,0.76,8.87
8.94,9990.35,5.90,2.98,0.77,8.88
8.95,9990.34,5.91,2.99,0.77,8.90
8.96,9990.32,5.92,2.99,0.77,8.91
8.97,9990.31,5.93,3.00,0.77,8.92
8.98,9990.29,5.93,3.00,0.77,8.94
8.99,9990.28,5.94,3.01,0.77,8.95
9.00,9990.26,5.95,3.01,0.77,8.96
9.01,9990.25,5.96,3.02,0.78,8.98
9.02,9990.23,5.97,3.02,0.78,8.99
9.03,9990.22,5.98,3.02,0.78,9.00
9.04,9990.20,5.99,3.03,0.78,9.02
9.05,9990.19,6.00,3.03,0.78,9.03
9.06,9990.17,6.01,3.04,0.78,9.05
9.07,9990.16,6.02,3.04,0.78,9.06
9.08,9990.14,6.03,3.05,0.79,9.07
9.09,9990.13,6.03,3.05,0.79,9.09
9.10,9990.11,6.04,3.06,0.79,9.10
9.11,9990.10,6.05,3.06,0.79,9.11
9.12,9990.08,6.06,3.06,0.79,9.13
9.13,9990.06,6.07,3.07,0.79,9.14
9.14,9990.05,6.08,3.07,0.80,9.15
9.15,9990.03,6.09,3.08,0.80,9.17
9.16,9990.02,6.10,3.08,0.80,9.18
9.17,9990.00,6.11,3.09,0.80,9.20
9.18,9989.99,6.12,3.09,0.80,9.21
9.19,9989.97,6.13,3.10,0.80,9.22
9.20,9989.96,6.14,3.10,0.80,9.24
9.21,9989.94,6.15,3.11,0.81,9.25
9.22,9989.93,6.16,3.11,0.81,9.27
9.23,9989.91,6.17,3.12,0.81,9.28
9.24,9989.89,6.17,3.12,0.81,9.29
9.25,9989.88,6.18,3.12,0.81,9.31
9.26,9989.86,6.19,3.13,0.81,9.32
9.27,9989.85,6.20,3.13,0.82,9.34
9.28,9989.83,6.21,3.14,0.82,9.35
9.29,9989.82,6.22,3.14,0.82,9.36
9.30,9989.80,6.23,3.15,0.82,9.38
9.31,9989.79,6.24,3.15,0.82,9.39
9.32,9989.77,6.25,3.16,0.82,9.41
9.33,9989.75,6.26,3.16,0.83,9.42
9.34,9989.74,6.27,3.17,0.83,9.44
9.35,9989.72,6.28,3.17,0.83,9.45
9.36,9989.71,6.29,3.18,0.83,9.46
9.37,9989.69,6.30,3.18,0.83,9.48
9.38,9989.67,6.31,3.18,0.83,9.49
9.39,9989.66,6.32,3.19,0.83,9.51
9.40,9989.64,6.33,3.19,0.84,9.52
9.41,9989.63,6.34,3.20,0.84,9.54
9.42,9989.61,6.35,3.20,0.84,9.55
9.43,9989.59,6.36,3.21,0.84,9.56
9.44,9989.58,6.37,3.21,0.84,9.58
9.45,9989.56,6.37,3.22,0.84,9.59
9.46,9989.55,6.38,3.22,0.85,9.61
9.47,9989.53,6.39,3.23,0.85,9.62
9.48,9989.51,6.40,3.23,0.85,9.64
9.49,9989.50,6.41,3.24,0.85,9.65
9.50,9989.48,6.42,3.24,0.85,9.67
9.51,9989.47,6.43,3.25,0.85,9.68
9.52,9989.45,6.44,3.25,0.86,9.69
9.53,9989.43,6.45,3.26,0.86,9.71
9.54,9989.42,6.46,3.26,0.86,9.72
9.55,9989.40,6.47,3.27,0.86,9.74
9.56,9989.38,6.48,3.27,0.86,9.75
9.57,9989.37,6.49,3.28,0.86,9.77
9.58,9989.35,6.50,3.28,0.87,9.78
9.59,9989.34,6.51,3.29,0.87,9.80
9.60,9989.32,6.52,3.29,0.87,9.81
9.61,9989.30,6.53,3.30,0.87,9.83
9.62,9989.29,6.54,3.30,0.87,9.84
9.63,9989.27,6.55,3.30,0.87,9.86
9.64,9989.25,6.56,3.31,0.88,9.87
9.65,9989.24,6.57,3.31,0.88,9.89
9.66,9989.22,6.58,3.32,0.88,9.90
9.67,9989.20,6.59,3.32,0.88,9.92
9.68,9989.19,6.60,3.33,0.88,9.93
9.69,9989.17,6.61,3.33,0.88,9.95
9.70,9989.15,6.62,3.34,0.89,9.96
9.71,9989.14,6.63,3.34,0.89,9.98
9.72,9989.12,6.64,3.35,0.89,9.99
9.73,9989.10,6.65,3.35,0.89,10.01
9.74,9989.09,6.66,3.36,0.89,10.02
9.75,9989.07,6.67,3.36,0.89,10.04
9.76,9989.05,6.68,3.37,0.90,10.05
9.77,9989.04,6.69,3.37,0.90,10.07
9.78,9989.02,6.70,3.38,0.90,10.08
9.79,9989.00,6.71,3.38,0.90,10.10
9.80,9988.99,6.72,3.39,0.90,10.11
9.81,9988.97,6.73,3.39,0.90,10.13
9.82,9988.95,6.74,3.40,0.91,10.14
9.83,9988.94,6.75,3.40,0.91,10.16
9.84,9988.92,6.76,3.41,0.91,10.17
9.85,9988.90,6.77,3.41,0.91,10.19
9.86,9988.88,6.78,3.42,0.91,10.20
9.87,9988.87,6.79,3.42,0.91,10.22
9.88,9988.85,6.80,3.43,0.92,10.23
9.89,9988.83,6.82,3.43,0.92,10.25
9.90,9988.82,6.83,3.44,0.92,10.27
9.91,9988.80,6.84,3.45,0.92,10.28
9.92,9988.78,6.85,3.45,0.92,10.30
9.93,9988.76,6.86,3.46,0.92,10.31
9.94,9988.75,6.87,3.46,0.93,10.33
9.95,9988.73,6.88,3.47,0.93,10.34
9.96,9988.71,6.89,3.47,0.93,10.36
9.97,9988.69,6.90,3.48,0.93,10.37
9.98,9988.68,6.91,3.48,0.93,10.39
9.99,9988.66,6.92,3.49,0.93,10.41
10.00,9988.64,6.93,3.49,0.94,10.42
10.01,9988.63,6.94,3.50,0.94,10.44
10.02,9988.61,6.95,3.50,0.94,10.45
10.03,9988.59,6.96,3.51,0.94,10.47
10.04,9988.57,6.97,3.51,0.94,10.48
10.05,9988.56,6.98,3.52,0.95,10.50
10.06,9988.54,6.99,3.52,0.95,10.52
10.07,9988.52,7.00,3.53,0.95,10.53
10.08,9988.50,7.01,3.53,0.95,10.55
10.09,9988.48,7.02,3.54,0.95,10.56
10.10,9988.47,7.04,3.54,0.95,10.58
10.11,9988.45,7.05,3.55,0.96,10.59
10.12,9988.43,7.06,3.55,0.96,10.61
10.13,9988.41,7.07,3.56,0.96,10.63
10.14,9988.40,7.08,3.56,0.96,10.64
10.15,9988.38,7.09,3.57,0.96,10.66
10.16,9988.36,7.10,3.58,0.96,10.67
10.17,9988.34,7.11,3.58,0.97,10.69
10.18,9988.32,7.12,3.59,0.97,10.71
10.19,9988.31,7.13,3.59,0.97,10.72
10.20,9988.29,7.14,3.60,0.97,10.74
10.21,9988.27,7.15,3.60,0.97,10.76
10.22,9988.25,7.16,3.61,0.98,10.77
10.23,9988.23,7.18,3.61,0.98,10.79
10.24,9988.22,7.19,3.62,0.98,10.80
10.25,9988.20,7.20,3.62,0.98,10.82
10.26,9988.18,7.21,3.63,0.98,10.84
10.27,9988.16,7.22,3.63,0.98,10.85
10.28,9988.14,7.23,3.64,0.99,10.87
10.29,9988.13,7.24,3.64,0.99,10.89
10.30,9988.11,7.25,3.65,0.99,10.90
10.31,9988.09,7.26,3.66,0.99,10.92
10.32,9988.07,7.27,3.66,0.99,10.93
10.33,9988.05,7.28,3.67,1.00,10.95
10.34,9988.03,7.30,3.67,1.00,10.97
10.35,9988.02,7.31,3.68,1.00,10.98
10.36,9988.00,7.32,3.68,1.00,11.00
10.37,9987.98,7.33,3.69,1.00,11.02
10.38,9987.96,7.34,3.69,1.00,11.03
10.39,9987.94,7.35,3.70,1.01,11.05
10.40,9987.92,7.36,3.70,1.01,11.07
10.41,9987.91,7.37,3.71,1.01,11.08
10.42,9987.89,7.38,3.72,1.01,11.10
10.43,9987.87,7.40,3.72,1.01,11.12
10.44,9987.85,7.41,3.73,1.02,11.13
10.45,9987.83,7.42,3.73,1.02,11.15
10.46,9987.81,7.43,3.74,1.02,11.17
10.47,9987.79,7.44,3.74,1.02,11.18
10.48,9987.78,7.45,3.75,1.02,11.20
10.49,9987.76,7.46,3.75,1.03,11.22
10.50,9987.74,7.47,3.76,1.03,11.23
10.51,9987.72,7.49,3.77,1.03,11.25
10.52,9987.70,7.50,3.77,1.03,11.27
10.53,9987.68,7.51,3.78,1.03,11.29
10.54,9987.66,7.52,3.78,1.03,11.30
10.55,9987.64,7.53,3.79,1.04,11.32
10.56,9987.63,7.54,3.79,1.04,11.34
10.57,9987.61,7.55,3.80,1.04,11.35
10.58,9987.59,7.57,3.81,1.04,11.37
10.59,9987.57,7.58,3.81,1.04,11.39
10.60,9987.55,7.59,3.82,1.05,11.40
10.61,9987.53,7.60,3.82,1.05,11.42
10.62,9987.51,7.61,3.83,1.05,11.44
10.63,9987.49,7.62,3.83,1.05,11.46
10.64,9987.47,7.63,3.84,1.05,11.47
10.65,9987.45,7.65,3.85,1.06,11.49
10.66,9987.43,7.66,3.85,1.06,11.51
10.67,9987.42,7.67,3.86,1.06,11.53
10.68,9987.40,7.68,3.86,1.06,11.54
10.69,9987.38,7.69,3.87,1.06,11.56
10.70,9987.36,7.70,3.87,1.07,11.58
10.71,9987.34,7.72,3.88,1.07,11.60
10.72,9987.32,7.73,3.89,1.07,11.61
10.73,9987.30,7.74,3.89,1.07,11.63
10.74,9987.28,7.75,3.90,1.07,11.65
10.75,9987.26,7.76,3.90,1.07,11.66
10.76,9987.24,7.77,3.91,1.08,11.68
10.77,9987.22,7.79,3.91,1.08,11.70
10.78,9987.20,7.80,3.92,1.08,11.72
10.79,9987.18,7.81,3.93,1.08,11.74
10.80,9987.16,7.82,3.93,1.08,11.75
10.81,9987.14,7.83,3.94,1.09,11.77
10.82,9987.12,7.84,3.94,1.09,11.79
10.83,9987.10,7.86,3.95,1.09,11.81
10.84,9987.08,7.87,3.96,1.09,11.82
10.85,9987.06,7.88,3.96,1.09,11.84
10.86,9987.04,7.89,3.97,1.10,11.86
10.87,9987.02,7.90,3.97,1.10,11.88
10.88,9987.00,7.92,3.98,1.10,11.90
10.89,9986.98,7.93,3.99,1.10,11.91
10.90,9986.96,7.94,3.99,1.10,11.93
10.91,9986.94,7.95,4.00,1.11,11.95
10.92,9986.92,7.96,4.00,1.11,11.97
10.93,9986.90,7.98,4.01,1.11,11.98
10.94,9986.88,7.99,4.01,1.11,12.00
10.95,9986.86,8.00,4.02,1.11,12.02
10.96,9986.84,8.01,4.03,1.12,12.04
10.97,9986.82,8.02,4.03,1.12,12.06
10.98,9986.80,8.04,4.04,1.12,12.08
10.99,9986.78,8.05,4.04,1.12,12.09
11.00,9986.76,8.06,4.05,1.12,12.11
11.01,9986.74,8.07,4.06,1.13,12.13
11.02,9986.72,8.08,4.06,1.13,12.15
11.03,9986.70,8.10,4.07,1.13,12.17
11.04,9986.68,8.11,4.08,1.13,12.18
11.05,9986.66,8.12,4.08,1.13,12.20
11.06,9986.64,8.13,4.09,1.14,12.22
11.07,9986.62,8.15,4.09,1.14,12.24
11.08,9986.60,8.16,4.10,1.14,12.26
11.09,9986.58,8.17,4.11,1.14,12.28
11.10,9986.56,8.18,4.11,1.14,12.29
11.11,9986.54,8.20,4.12,1.15,12.31
11.12,9986.52,8.21,4.12,1.15,12.33
11.13,9986.50,8.22,4.13,1.15,12.35
11.14,9986.48,8.23,4.14,1.15,12.37
11.15,9986.46,8.24,4.14,1.16,12.39
