Time,Susceptible,Infectious
804.9,0.0703534,0.217777
805,0.0703506,0.217744
805.1,0.0703478,0.217712
805.2,0.070345,0.21768
805.3,0.0703422,0.217647
805.4,0.0703394,0.217615
805.5,0.0703366,0.217583
805.6,0.0703338,0.21755
805.7,0.070331,0.217518
805.8,0.0703282,0.217485
805.9,0.0703254,0.217453
806,0.0703226,0.217421
806.1,0.0703198,0.217388
806.2,0.070317,0.217356
806.3,0.0703142,0.217324
806.4,0.0703114,0.217291
806.5,0.0703086,0.217259
806.6,0.0703058,0.217227
806.7,0.070303,0.217194
806.8,0.0703002,0.217162
806.9,0.0702974,0.21713
807,0.0702946,0.217097
807.1,0.0702918,0.217065
807.2,0.070289,0.217033
807.3,0.0702862,0.217
807.4,0.0702834,0.216968
807.5,0.0702806,0.216936
807.6,0.0702778,0.216903
807.7,0.070275,0.216871
807.8,0.0702722,0.216839
807.9,0.0702693,0.216806
808,0.0702665,0.216774
808.1,0.0702637,0.216742
808.2,0.0702609,0.216709
808.3,0.0702581,0.216677
808.4,0.0702553,0.216645
808.5,0.0702525,0.216612
808.6,0.0702497,0.21658
808.7,0.0702469,0.216548
808.8,0.0702441,0.216515
808.9,0.0702413,0.216483
809,0.0702384,0.216451
809.1,0.0702356,0.216418
809.2,0.0702328,0.216386
809.3,0.07023,0.216354
809.4,0.0702272,0.216322
809.5,0.0702244,0.216289
809.6,0.0702216,0.216257
809.7,0.0702187,0.216225
809.8,0.0702159,0.216192
809.9,0.0702131,0.21616
810,0.0702103,0.216128
810.1,0.0702075,0.216095
810.2,0.0702047,0.216063
810.3,0.0702019,0.216031
810.4,0.070199,0.215999
810.5,0.0701962,0.215966
810.6,0.0701934,0.215934
810.7,0.0701906,0.215902
810.8,0.0701878,0.215869
810.9,0.0701849,0.215837
811,0.0701821,0.215805
811.1,0.0701793,0.215773
811.2,0.0701765,0.21574
811.3,0.0701737,0.215708
811.4,0.0701708,0.215676
811.5,0.070168,0.215644
811.6,0.0701652,0.215611
811.7,0.0701624,0.215579
811.8,0.0701596,0.215547
811.9,0.0701567,0.215515
812,0.0701539,0.215482
812.1,0.0701511,0.21545
812.2,0.0701483,0.215418
812.3,0.0701454,0.215386
812.4,0.0701426,0.215353
812.5,0.0701398,0.215321
812.6,0.070137,0.215289
812.7,0.0701341,0.215257
812.8,0.0701313,0.215224
812.9,0.0701285,0.215192
813,0.0701257,0.21516
813.1,0.0701228,0.215128
813.2,0.07012,0.215095
813.3,0.0701172,0.215063
813.4,0.0701144,0.215031
813.5,0.0701115,0.214999
813.6,0.0701087,0.214966
813.7,0.0701059,0.214934
813.8,0.070103,0.214902
813.9,0.0701002,0.21487
814,0.0700974,0.214838
814.1,0.0700945,0.214805
814.2,0.0700917,0.214773
814.3,0.0700889,0.214741
814.4,0.0700861,0.214709
814.5,0.0700832,0.214676
814.6,0.0700804,0.214644
814.7,0.0700776,0.214612
814.8,0.0700747,0.21458
814.9,0.0700719,0.214548
815,0.0700691,0.214515
815.1,0.0700662,0.214483
815.2,0.0700634,0.214451
815.3,0.0700605,0.214419
815.4,0.0700577,0.214387
815.5,0.0700549,0.214354
815.6,0.070052,0.214322
815.7,0.0700492,0.21429
815.8,0.0700464,0.214258
815.9,0.0700435,0.214226
816,0.0700407,0.214194
816.1,0.0700379,0.214161
816.2,0.070035,0.214129
816.3,0.0700322,0.214097
816.4,0.0700293,0.214065
816.5,0.0700265,0.214033
816.6,0.0700237,0.214
816.7,0.0700208,0.213968
816.8,0.070018,0.213936
816.9,0.0700151,0.213904
817,0.0700123,0.213872
817.1,0.0700094,0.21384
817.2,0.0700066,0.213807
817.3,0.0700038,0.213775
817.4,0.0700009,0.213743
817.5,0.0699981,0.213711
817.6,0.0699952,0.213679
817.7,0.0699924,0.213647
817.8,0.0699895,0.213615
817.9,0.0699867,0.213582
818,0.0699838,0.21355
818.1,0.069981,0.213518
818.2,0.0699782,0.213486
818.3,0.0699753,0.213454
818.4,0.0699725,0.213422
818.5,0.0699696,0.21339
818.6,0.0699668,0.213357
818.7,0.0699639,0.213325
818.8,0.0699611,0.213293
818.9,0.0699582,0.213261
819,0.0699554,0.213229
819.1,0.0699525,0.213197
819.2,0.0699497,0.213165
819.3,0.0699468,0.213132
819.4,0.069944,0.2131
819.5,0.0699411,0.213068
819.6,0.0699383,0.213036
819.7,0.0699354,0.213004
819.8,0.0699326,0.212972
819.9,0.0699297,0.21294
820,0.0699269,0.212908
820.1,0.069924,0.212876
820.2,0.0699211,0.212843
820.3,0.0699183,0.212811
820.4,0.0699154,0.212779
820.5,0.0699126,0.212747
820.6,0.0699097,0.212715
820.7,0.0699069,0.212683
820.8,0.069904,0.212651
820.9,0.0699012,0.212619
821,0.0698983,0.212587
821.1,0.0698954,0.212555
821.2,0.0698926,0.212522
821.3,0.0698897,0.21249
821.4,0.0698869,0.212458
821.5,0.069884,0.212426
821.6,0.0698811,0.212394
821.7,0.0698783,0.212362
821.8,0.0698754,0.21233
821.9,0.0698726,0.212298
822,0.0698697,0.212266
822.1,0.0698668,0.212234
822.2,0.069864,0.212202
822.3,0.0698611,0.21217
822.4,0.0698583,0.212138
822.5,0.0698554,0.212105
822.6,0.0698525,0.212073
822.7,0.0698497,0.212041
822.8,0.0698468,0.212009
822.9,0.0698439,0.211977
823,0.0698411,0.211945
823.1,0.0698382,0.211913
823.2,0.0698353,0.211881
823.3,0.0698325,0.211849
823.4,0.0698296,0.211817
823.5,0.0698267,0.211785
823.6,0.0698239,0.211753
823.7,0.069821,0.211721
823.8,0.0698181,0.211689
823.9,0.0698153,0.211657
824,0.0698124,0.211625
824.1,0.0698095,0.211593
824.2,0.0698067,0.211561
824.3,0.0698038,0.211529
824.4,0.0698009,0.211497
824.5,0.0697981,0.211465
824.6,0.0697952,0.211432
824.7,0.0697923,0.2114
824.8,0.0697894,0.211368
824.9,0.0697866,0.211336
825,0.0697837,0.211304
825.1,0.0697808,0.211272
825.2,0.069778,0.21124
825.3,0.0697751,0.211208
825.4,0.0697722,0.211176
825.5,0.0697693,0.211144
825.6,0.0697665,0.211112
825.7,0.0697636,0.21108
825.8,0.0697607,0.211048
825.9,0.0697578,0.211016
826,0.069755,0.210984
826.1,0.0697521,0.210952
826.2,0.0697492,0.21092
826.3,0.0697463,0.210888
826.4,0.0697434,0.210856
826.5,0.0697406,0.210824
826.6,0.0697377,0.210792
826.7,0.0697348,0.21076
826.8,0.0697319,0.210728
826.9,0.0697291,0.210696
827,0.0697262,0.210664
827.1,0.0697233,0.210632
827.2,0.0697204,0.2106
827.3,0.0697175,0.210568
827.4,0.0697146,0.210536
827.5,0.0697118,0.210504
827.6,0.0697089,0.210472
827.7,0.069706,0.210441
827.8,0.0697031,0.210409
827.9,0.0697002,0.210377
828,0.0696973,0.210345
828.1,0.0696945,0.210313
828.2,0.0696916,0.210281
828.3,0.0696887,0.210249
828.4,0.0696858,0.210217
828.5,0.0696829,0.210185
828.6,0.06968,0.210153
828.7,0.0696771,0.210121
828.8,0.0696743,0.210089
828.9,0.0696714,0.210057
829,0.0696685,0.210025
829.1,0.0696656,0.209993
829.2,0.0696627,0.209961
829.3,0.0696598,0.209929
829.4,0.0696569,0.209897
829.5,0.069654,0.209865
829.6,0.0696512,0.209833
829.7,0.0696483,0.209801
829.8,0.0696454,0.20977
829.9,0.0696425,0.209738
830,0.0696396,0.209706
830.1,0.0696367,0.209674
830.2,0.0696338,0.209642
830.3,0.0696309,0.20961
830.4,0.069628,0.209578
830.5,0.0696251,0.209546
830.6,0.0696222,0.209514
830.7,0.0696193,0.209482
830.8,0.0696164,0.20945
830.9,0.0696135,0.209418
831,0.0696106,0.209386
831.1,0.0696078,0.209355
831.2,0.0696049,0.209323
831.3,0.069602,0.209291
831.4,0.0695991,0.209259
831.5,0.0695962,0.209227
831.6,0.0695933,0.209195
831.7,0.0695904,0.209163
831.8,0.0695875,0.209131
831.9,0.0695846,0.209099
832,0.0695817,0.209067
832.1,0.0695788,0.209036
832.2,0.0695759,0.209004
832.3,0.069573,0.208972
832.4,0.0695701,0.20894
832.5,0.0695672,0.208908
832.6,0.0695643,0.208876
832.7,0.0695614,0.208844
832.8,0.0695585,0.208812
832.9,0.0695556,0.208781
833,0.0695527,0.208749
833.1,0.0695498,0.208717
833.2,0.0695468,0.208685
833.3,0.0695439,0.208653
833.4,0.069541,0.208621
833.5,0.0695381,0.208589
833.6,0.0695352,0.208557
833.7,0.0695323,0.208526
833.8,0.0695294,0.208494
833.9,0.0695265,0.208462
834,0.0695236,0.20843
834.1,0.0695207,0.208398
834.2,0.0695178,0.208366
834.3,0.0695149,0.208334
834.4,0.069512,0.208303
834.5,0.0695091,0.208271
834.6,0.0695062,0.208239
834.7,0.0695032,0.208207
834.8,0.0695003,0.208175
834.9,0.0694974,0.208143
835,0.0694945,0.208112
835.1,0.0694916,0.20808
835.2,0.0694887,0.208048
835.3,0.0694858,0.208016
835.4,0.0694829,0.207984
835.5,0.0694799,0.207952
835.6,0.069477,0.207921
835.7,0.0694741,0.207889
835.8,0.0694712,0.207857
835.9,0.0694683,0.207825
836,0.0694654,0.207793
836.1,0.0694625,0.207761
836.2,0.0694595,0.20773
836.3,0.0694566,0.207698
836.4,0.0694537,0.207666
836.5,0.0694508,0.207634
836.6,0.0694479,0.207602
836.7,0.069445,0.207571
836.8,0.069442,0.207539
836.9,0.0694391,0.207507
837,0.0694362,0.207475
837.1,0.0694333,0.207443
837.2,0.0694304,0.207412
837.3,0.0694274,0.20738
837.4,0.0694245,0.207348
837.5,0.0694216,0.207316
837.6,0.0694187,0.207284
837.7,0.0694158,0.207253
837.8,0.0694128,0.207221
837.9,0.0694099,0.207189
838,0.069407,0.207157
838.1,0.0694041,0.207125
838.2,0.0694012,0.207094
838.3,0.0693982,0.207062
838.4,0.0693953,0.20703
838.5,0.0693924,0.206998
838.6,0.0693895,0.206967
838.7,0.0693865,0.206935
838.8,0.0693836,0.206903
838.9,0.0693807,0.206871
839,0.0693777,0.20684
839.1,0.0693748,0.206808
839.2,0.0693719,0.206776
839.3,0.069369,0.206744
839.4,0.069366,0.206713
839.5,0.0693631,0.206681
839.6,0.0693602,0.206649
839.7,0.0693573,0.206617
839.8,0.0693543,0.206586
839.9,0.0693514,0.206554
840,0.0693485,0.206522
840.1,0.0693455,0.20649
840.2,0.0693426,0.206459
840.3,0.0693397,0.206427
840.4,0.0693367,0.206395
840.5,0.0693338,0.206363
840.6,0.0693309,0.206332
840.7,0.0693279,0.2063
840.8,0.069325,0.206268
840.9,0.0693221,0.206236
841,0.0693191,0.206205
841.1,0.0693162,0.206173
841.2,0.0693133,0.206141
841.3,0.0693103,0.206109
841.4,0.0693074,0.206078
841.5,0.0693045,0.206046
841.6,0.0693015,0.206014
841.7,0.0692986,0.205983
841.8,0.0692956,0.205951
841.9,0.0692927,0.205919
842,0.0692898,0.205888
842.1,0.0692868,0.205856
842.2,0.0692839,0.205824
842.3,0.069281,0.205792
842.4,0.069278,0.205761
842.5,0.0692751,0.205729
842.6,0.0692721,0.205697
842.7,0.0692692,0.205666
842.8,0.0692662,0.205634
842.9,0.0692633,0.205602
843,0.0692604,0.205571
843.1,0.0692574,0.205539
843.2,0.0692545,0.205507
843.3,0.0692515,0.205475
843.4,0.0692486,0.205444
843.5,0.0692456,0.205412
843.6,0.0692427,0.20538
843.7,0.0692398,0.205349
843.8,0.0692368,0.205317
843.9,0.0692339,0.205285
844,0.0692309,0.205254
844.1,0.069228,0.205222
844.2,0.069225,0.20519
844.3,0.0692221,0.205159
844.4,0.0692191,0.205127
844.5,0.0692162,0.205095
844.6,0.0692132,0.205064
844.7,0.0692103,0.205032
844.8,0.0692073,0.205
844.9,0.0692044,0.204969
845,0.0692014,0.204937
845.1,0.0691985,0.204905
845.2,0.0691955,0.204874
845.3,0.0691926,0.204842
845.4,0.0691896,0.204811
845.5,0.0691867,0.204779
845.6,0.0691837,0.204747
845.7,0.0691808,0.204716
845.8,0.0691778,0.204684
845.9,0.0691749,0.204652
846,0.0691719,0.204621
846.1,0.069169,0.204589
846.2,0.069166,0.204557
846.3,0.0691631,0.204526
846.4,0.0691601,0.204494
846.5,0.0691571,0.204463
846.6,0.0691542,0.204431
846.7,0.0691512,0.204399
846.8,0.0691483,0.204368
846.9,0.0691453,0.204336
847,0.0691424,0.204304
847.1,0.0691394,0.204273
847.2,0.0691364,0.204241
847.3,0.0691335,0.20421
847.4,0.0691305,0.204178
847.5,0.0691276,0.204146
847.6,0.0691246,0.204115
847.7,0.0691216,0.204083
847.8,0.0691187,0.204052
847.9,0.0691157,0.20402
848,0.0691128,0.203988
848.1,0.0691098,0.203957
848.2,0.0691068,0.203925
848.3,0.0691039,0.203894
848.4,0.0691009,0.203862
848.5,0.0690979,0.20383
848.6,0.069095,0.203799
848.7,0.069092,0.203767
848.8,0.069089,0.203736
848.9,0.0690861,0.203704
849,0.0690831,0.203673
849.1,0.0690801,0.203641
849.2,0.0690772,0.203609
849.3,0.0690742,0.203578
849.4,0.0690712,0.203546
849.5,0.0690683,0.203515
849.6,0.0690653,0.203483
849.7,0.0690623,0.203452
849.8,0.0690594,0.20342
849.9,0.0690564,0.203388
850,0.0690534,0.203357
850.1,0.0690505,0.203325
850.2,0.0690475,0.203294
850.3,0.0690445,0.203262
850.4,0.0690415,0.203231
850.5,0.0690386,0.203199
850.6,0.0690356,0.203168
850.7,0.0690326,0.203136
850.8,0.0690297,0.203105
850.9,0.0690267,0.203073
851,0.0690237,0.203041
851.1,0.0690207,0.20301
851.2,0.0690178,0.202978
851.3,0.0690148,0.202947
851.4,0.0690118,0.202915
851.5,0.0690088,0.202884
851.6,0.0690059,0.202852
851.7,0.0690029,0.202821
851.8,0.0689999,0.202789
851.9,0.0689969,0.202758
852,0.068994,0.202726
852.1,0.068991,0.202695
852.2,0.068988,0.202663
852.3,0.068985,0.202632
852.4,0.068982,0.2026
852.5,0.0689791,0.202569
852.6,0.0689761,0.202537
852.7,0.0689731,0.202506
852.8,0.0689701,0.202474
852.9,0.0689671,0.202443
853,0.0689642,0.202411
853.1,0.0689612,0.20238
853.2,0.0689582,0.202348
853.3,0.0689552,0.202317
853.4,0.0689522,0.202285
853.5,0.0689492,0.202254
853.6,0.0689463,0.202222
853.7,0.0689433,0.202191
853.8,0.0689403,0.202159
853.9,0.0689373,0.202128
854,0.0689343,0.202096
854.1,0.0689313,0.202065
854.2,0.0689283,0.202033
854.3,0.0689254,0.202002
854.4,0.0689224,0.20197
854.5,0.0689194,0.201939
854.6,0.0689164,0.201907
854.7,0.0689134,0.201876
854.8,0.0689104,0.201844
854.9,0.0689074,0.201813
855,0.0689044,0.201781
855.1,0.0689014,0.20175
855.2,0.0688985,0.201718
855.3,0.0688955,0.201687
855.4,0.0688925,0.201656
855.5,0.0688895,0.201624
855.6,0.0688865,0.201593
855.7,0.0688835,0.201561
855.8,0.0688805,0.20153
855.9,0.0688775,0.201498
856,0.0688745,0.201467
856.1,0.0688715,0.201435
856.2,0.0688685,0.201404
856.3,0.0688655,0.201373
856.4,0.0688625,0.201341
856.5,0.0688595,0.20131
856.6,0.0688565,0.201278
856.7,0.0688536,0.201247
856.8,0.0688506,0.201215
856.9,0.0688476,0.201184
857,0.0688446,0.201153
857.1,0.0688416,0.201121
857.2,0.0688386,0.20109
857.3,0.0688356,0.201058
857.4,0.0688326,0.201027
857.5,0.0688296,0.200995
857.6,0.0688266,0.200964
857.7,0.0688236,0.200933
857.8,0.0688206,0.200901
857.9,0.0688176,0.20087
858,0.0688146,0.200838
858.1,0.0688116,0.200807
858.2,0.0688086,0.200776
858.3,0.0688056,0.200744
858.4,0.0688026,0.200713
858.5,0.0687995,0.200681
858.6,0.0687965,0.20065
858.7,0.0687935,0.200619
858.8,0.0687905,0.200587
858.9,0.0687875,0.200556
859,0.0687845,0.200524
859.1,0.0687815,0.200493
859.2,0.0687785,0.200462
859.3,0.0687755,0.20043
859.4,0.0687725,0.200399
859.5,0.0687695,0.200367
859.6,0.0687665,0.200336
859.7,0.0687635,0.200305
859.8,0.0687605,0.200273
859.9,0.0687575,0.200242
860,0.0687544,0.200211
860.1,0.0687514,0.200179
860.2,0.0687484,0.200148
860.3,0.0687454,0.200117
860.4,0.0687424,0.200085
860.5,0.0687394,0.200054
860.6,0.0687364,0.200022
860.7,0.0687334,0.199991
860.8,0.0687304,0.19996
860.9,0.0687273,0.199928
861,0.0687243,0.199897
861.1,0.0687213,0.199866
861.2,0.0687183,0.199834
861.3,0.0687153,0.199803
861.4,0.0687123,0.199772
861.5,0.0687093,0.19974
861.6,0.0687062,0.199709
861.7,0.0687032,0.199678
861.8,0.0687002,0.199646
861.9,0.0686972,0.199615
862,0.0686942,0.199584
862.1,0.0686912,0.199552
862.2,0.0686881,0.199521
862.3,0.0686851,0.19949
862.4,0.0686821,0.199458
862.5,0.0686791,0.199427
862.6,0.0686761,0.199396
862.7,0.068673,0.199364
862.8,0.06867,0.199333
862.9,0.068667,0.199302
863,0.068664,0.19927
863.1,0.068661,0.199239
863.2,0.0686579,0.199208
863.3,0.0686549,0.199176
863.4,0.0686519,0.199145
863.5,0.0686489,0.199114
863.6,0.0686458,0.199083
863.7,0.0686428,0.199051
863.8,0.0686398,0.19902
863.9,0.0686368,0.198989
864,0.0686337,0.198957
864.1,0.0686307,0.198926
864.2,0.0686277,0.198895
864.3,0.0686247,0.198864
864.4,0.0686216,0.198832
864.5,0.0686186,0.198801
864.6,0.0686156,0.19877
864.7,0.0686125,0.198738
864.8,0.0686095,0.198707
864.9,0.0686065,0.198676
865,0.0686035,0.198645
865.1,0.0686004,0.198613
865.2,0.0685974,0.198582
865.3,0.0685944,0.198551
865.4,0.0685913,0.19852
865.5,0.0685883,0.198488
865.6,0.0685853,0.198457
865.7,0.0685822,0.198426
865.8,0.0685792,0.198394
865.9,0.0685762,0.198363
866,0.0685731,0.198332
866.1,0.0685701,0.198301
866.2,0.0685671,0.198269
866.3,0.068564,0.198238
866.4,0.068561,0.198207
866.5,0.068558,0.198176
866.6,0.0685549,0.198144
866.7,0.0685519,0.198113
866.8,0.0685489,0.198082
866.9,0.0685458,0.198051
867,0.0685428,0.19802
867.1,0.0685397,0.197988
867.2,0.0685367,0.197957
867.3,0.0685337,0.197926
867.4,0.0685306,0.197895
867.5,0.0685276,0.197863
867.6,0.0685245,0.197832
867.7,0.0685215,0.197801
867.8,0.0685185,0.19777
867.9,0.0685154,0.197738
868,0.0685124,0.197707
868.1,0.0685093,0.197676
868.2,0.0685063,0.197645
868.3,0.0685033,0.197614
868.4,0.0685002,0.197582
868.5,0.0684972,0.197551
868.6,0.0684941,0.19752
868.7,0.0684911,0.197489
868.8,0.068488,0.197458
868.9,0.068485,0.197426
869,0.0684819,0.197395
869.1,0.0684789,0.197364
869.2,0.0684759,0.197333
869.3,0.0684728,0.197302
869.4,0.0684698,0.19727
869.5,0.0684667,0.197239
869.6,0.0684637,0.197208
869.7,0.0684606,0.197177
869.8,0.0684576,0.197146
869.9,0.0684545,0.197115
870,0.0684515,0.197083
870.1,0.0684484,0.197052
870.2,0.0684454,0.197021
870.3,0.0684423,0.19699
870.4,0.0684393,0.196959
870.5,0.0684362,0.196927
870.6,0.0684332,0.196896
870.7,0.0684301,0.196865
870.8,0.0684271,0.196834
870.9,0.068424,0.196803
871,0.0684209,0.196772
871.1,0.0684179,0.196741
871.2,0.0684148,0.196709
871.3,0.0684118,0.196678
871.4,0.0684087,0.196647
871.5,0.0684057,0.196616
871.6,0.0684026,0.196585
871.7,0.0683996,0.196554
871.8,0.0683965,0.196522
871.9,0.0683934,0.196491
872,0.0683904,0.19646
872.1,0.0683873,0.196429
872.2,0.0683843,0.196398
872.3,0.0683812,0.196367
872.4,0.0683782,0.196336
872.5,0.0683751,0.196305
872.6,0.068372,0.196273
872.7,0.068369,0.196242
872.8,0.0683659,0.196211
872.9,0.0683628,0.19618
873,0.0683598,0.196149
873.1,0.0683567,0.196118
873.2,0.0683537,0.196087
873.3,0.0683506,0.196056
873.4,0.0683475,0.196024
873.5,0.0683445,0.195993
873.6,0.0683414,0.195962
873.7,0.0683383,0.195931
873.8,0.0683353,0.1959
873.9,0.0683322,0.195869
874,0.0683291,0.195838
874.1,0.0683261,0.195807
874.2,0.068323,0.195776
874.3,0.0683199,0.195745
874.4,0.0683169,0.195713
874.5,0.0683138,0.195682
874.6,0.0683107,0.195651
874.7,0.0683077,0.19562
874.8,0.0683046,0.195589
874.9,0.0683015,0.195558
875,0.0682985,0.195527
875.1,0.0682954,0.195496
875.2,0.0682923,0.195465
875.3,0.0682893,0.195434
875.4,0.0682862,0.195403
875.5,0.0682831,0.195372
875.6,0.06828,0.19534
875.7,0.068277,0.195309
875.8,0.0682739,0.195278
875.9,0.0682708,0.195247
876,0.0682677,0.195216
876.1,0.0682647,0.195185
876.2,0.0682616,0.195154
876.3,0.0682585,0.195123
876.4,0.0682554,0.195092
876.5,0.0682524,0.195061
876.6,0.0682493,0.19503
876.7,0.0682462,0.194999
876.8,0.0682431,0.194968
876.9,0.0682401,0.194937
877,0.068237,0.194906
877.1,0.0682339,0.194875
877.2,0.0682308,0.194844
877.3,0.0682277,0.194813
877.4,0.0682247,0.194782
877.5,0.0682216,0.194751
877.6,0.0682185,0.19472
877.7,0.0682154,0.194688
877.8,0.0682123,0.194657
877.9,0.0682093,0.194626
878,0.0682062,0.194595
878.1,0.0682031,0.194564
878.2,0.0682,0.194533
878.3,0.0681969,0.194502
878.4,0.0681938,0.194471
878.5,0.0681908,0.19444
878.6,0.0681877,0.194409
878.7,0.0681846,0.194378
878.8,0.0681815,0.194347
878.9,0.0681784,0.194316
879,0.0681753,0.194285
879.1,0.0681722,0.194254
879.2,0.0681692,0.194223
879.3,0.0681661,0.194192
879.4,0.068163,0.194161
879.5,0.0681599,0.19413
879.6,0.0681568,0.194099
879.7,0.0681537,0.194068
879.8,0.0681506,0.194037
879.9,0.0681475,0.194006
880,0.0681444,0.193975
880.1,0.0681414,0.193944
880.2,0.0681383,0.193913
880.3,0.0681352,0.193882
880.4,0.0681321,0.193851
880.5,0.068129,0.19382
880.6,0.0681259,0.19379
880.7,0.0681228,0.193759
880.8,0.0681197,0.193728
880.9,0.0681166,0.193697
881,0.0681135,0.193666
881.1,0.0681104,0.193635
881.2,0.0681073,0.193604
881.3,0.0681042,0.193573
881.4,0.0681011,0.193542
881.5,0.068098,0.193511
881.6,0.0680949,0.19348
881.7,0.0680918,0.193449
881.8,0.0680887,0.193418
881.9,0.0680856,0.193387
882,0.0680826,0.193356
882.1,0.0680795,0.193325
882.2,0.0680764,0.193294
882.3,0.0680733,0.193263
882.4,0.0680702,0.193232
882.5,0.0680671,0.193201
882.6,0.068064,0.19317
882.7,0.0680608,0.19314
882.8,0.0680577,0.193109
882.9,0.0680546,0.193078
883,0.0680515,0.193047
883.1,0.0680484,0.193016
883.2,0.0680453,0.192985
883.3,0.0680422,0.192954
883.4,0.0680391,0.192923
883.5,0.068036,0.192892
883.6,0.0680329,0.192861
883.7,0.0680298,0.19283
883.8,0.0680267,0.192799
883.9,0.0680236,0.192769
884,0.0680205,0.192738
884.1,0.0680174,0.192707
884.2,0.0680143,0.192676
884.3,0.0680112,0.192645
884.4,0.0680081,0.192614
884.5,0.068005,0.192583
884.6,0.0680018,0.192552
884.7,0.0679987,0.192521
884.8,0.0679956,0.19249
884.9,0.0679925,0.19246
885,0.0679894,0.192429
885.1,0.0679863,0.192398
885.2,0.0679832,0.192367
885.3,0.0679801,0.192336
885.4,0.067977,0.192305
885.5,0.0679738,0.192274
885.6,0.0679707,0.192243
885.7,0.0679676,0.192213
885.8,0.0679645,0.192182
885.9,0.0679614,0.192151
886,0.0679583,0.19212
886.1,0.0679552,0.192089
886.2,0.067952,0.192058
886.3,0.0679489,0.192027
886.4,0.0679458,0.191997
886.5,0.0679427,0.191966
886.6,0.0679396,0.191935
886.7,0.0679365,0.191904
886.8,0.0679333,0.191873
886.9,0.0679302,0.191842
887,0.0679271,0.191811
887.1,0.067924,0.191781
887.2,0.0679209,0.19175
887.3,0.0679177,0.191719
887.4,0.0679146,0.191688
887.5,0.0679115,0.191657
887.6,0.0679084,0.191626
887.7,0.0679053,0.191596
887.8,0.0679021,0.191565
887.9,0.067899,0.191534
888,0.0678959,0.191503
888.1,0.0678928,0.191472
888.2,0.0678896,0.191441
888.3,0.0678865,0.191411
888.4,0.0678834,0.19138
888.5,0.0678803,0.191349
888.6,0.0678771,0.191318
888.7,0.067874,0.191287
888.8,0.0678709,0.191257
888.9,0.0678678,0.191226
889,0.0678646,0.191195
889.1,0.0678615,0.191164
889.2,0.0678584,0.191133
889.3,0.0678552,0.191102
889.4,0.0678521,0.191072
889.5,0.067849,0.191041
889.6,0.0678459,0.19101
889.7,0.0678427,0.190979
889.8,0.0678396,0.190949
889.9,0.0678365,0.190918
890,0.0678333,0.190887
890.1,0.0678302,0.190856
890.2,0.0678271,0.190825
890.3,0.0678239,0.190795
890.4,0.0678208,0.190764
890.5,0.0678177,0.190733
890.6,0.0678145,0.190702
890.7,0.0678114,0.190671
890.8,0.0678083,0.190641
890.9,0.0678051,0.19061
891,0.067802,0.190579
891.1,0.0677989,0.190548
891.2,0.0677957,0.190518
891.3,0.0677926,0.190487
891.4,0.0677895,0.190456
891.5,0.0677863,0.190425
891.6,0.0677832,0.190395
891.7,0.06778,0.190364
891.8,0.0677769,0.190333
891.9,0.0677738,0.190302
892,0.0677706,0.190272
892.1,0.0677675,0.190241
892.2,0.0677643,0.19021
892.3,0.0677612,0.190179
892.4,0.0677581,0.190149
892.5,0.0677549,0.190118
892.6,0.0677518,0.190087
892.7,0.0677486,0.190056
892.8,0.0677455,0.190026
892.9,0.0677423,0.189995
893,0.0677392,0.189964
893.1,0.0677361,0.189934
893.2,0.0677329,0.189903
893.3,0.0677298,0.189872
893.4,0.0677266,0.189841
893.5,0.0677235,0.189811
893.6,0.0677203,0.18978
893.7,0.0677172,0.189749
893.8,0.067714,0.189719
893.9,0.0677109,0.189688
894,0.0677077,0.189657
894.1,0.0677046,0.189626
894.2,0.0677014,0.189596
894.3,0.0676983,0.189565
894.4,0.0676951,0.189534
894.5,0.067692,0.189504
894.6,0.0676888,0.189473
894.7,0.0676857,0.189442
894.8,0.0676825,0.189412
894.9,0.0676794,0.189381
895,0.0676762,0.18935
895.1,0.0676731,0.189319
895.2,0.0676699,0.189289
895.3,0.0676668,0.189258
895.4,0.0676636,0.189227
895.5,0.0676605,0.189197
895.6,0.0676573,0.189166
895.7,0.0676542,0.189135
895.8,0.067651,0.189105
895.9,0.0676478,0.189074
896,0.0676447,0.189043
896.1,0.0676415,0.189013
896.2,0.0676384,0.188982
896.3,0.0676352,0.188951
896.4,0.0676321,0.188921
896.5,0.0676289,0.18889
896.6,0.0676257,0.188859
896.7,0.0676226,0.188829
896.8,0.0676194,0.188798
896.9,0.0676163,0.188767
897,0.0676131,0.188737
897.1,0.0676099,0.188706
897.2,0.0676068,0.188676
897.3,0.0676036,0.188645
897.4,0.0676005,0.188614
897.5,0.0675973,0.188584
897.6,0.0675941,0.188553
897.7,0.067591,0.188522
897.8,0.0675878,0.188492
897.9,0.0675846,0.188461
898,0.0675815,0.18843
898.1,0.0675783,0.1884
898.2,0.0675751,0.188369
898.3,0.067572,0.188339
898.4,0.0675688,0.188308
898.5,0.0675656,0.188277
898.6,0.0675625,0.188247
898.7,0.0675593,0.188216
898.8,0.0675561,0.188185
898.9,0.067553,0.188155
899,0.0675498,0.188124
899.1,0.0675466,0.188094
899.2,0.0675435,0.188063
899.3,0.0675403,0.188032
899.4,0.0675371,0.188002
899.5,0.067534,0.187971
899.6,0.0675308,0.187941
899.7,0.0675276,0.18791
899.8,0.0675244,0.187879
899.9,0.0675213,0.187849
