Time,Susceptible,Infectious,Recovered
164.1900,0.1058,0.0000,0.8941
164.2000,0.1058,0.0000,0.8941
164.2100,0.1058,0.0000,0.8941
164.2200,0.1058,0.0000,0.8941
164.2300,0.1058,0.0000,0.8941
164.2400,0.1058,0.0000,0.8941
164.2500,0.1058,0.0000,0.8941
164.2600,0.1058,0.0000,0.8941
164.2700,0.1058,0.0000,0.8941
164.2800,0.1058,0.0000,0.8941
164.2900,0.1058,0.0000,0.8941
164.3000,0.1058,0.0000,0.8941
164.3100,0.1058,0.0000,0.8941
164.3200,0.1058,0.0000,0.8941
164.3300,0.1058,0.0000,0.8941
164.3400,0.1058,0.0000,0.8941
164.3500,0.1058,0.0000,0.8941
164.3600,0.1058,0.0000,0.8941
164.3700,0.1058,0.0000,0.8941
164.3800,0.1058,0.0000,0.8941
164.3900,0.1058,0.0000,0.8941
164.4000,0.1058,0.0000,0.8941
164.4100,0.1058,0.0000,0.8941
164.4200,0.1058,0.0000,0.8941
164.4300,0.1058,0.0000,0.8941
164.4400,0.1058,0.0000,0.8941
164.4500,0.1058,0.0000,0.8941
164.4600,0.1058,0.0000,0.8941
164.4700,0.1058,0.0000,0.8941
164.4800,0.1058,0.0000,0.8941
164.4900,0.1058,0.0000,0.8941
164.5000,0.1058,0.0000,0.8941
164.5100,0.1058,0.0000,0.8941
164.5200,0.1058,0.0000,0.8941
164.5300,0.1058,0.0000,0.8941
164.5400,0.1058,0.0000,0.8941
164.5500,0.1058,0.0000,0.8941
164.5600,0.1058,0.0000,0.8941
164.5700,0.1058,0.0000,0.8941
164.5800,0.1058,0.0000,0.8941
164.5900,0.1058,0.0000,0.8941
164.6000,0.1058,0.0000,0.8941
164.6100,0.1058,0.0000,0.8941
164.6200,0.1058,0.0000,0.8941
164.6300,0.1058,0.0000,0.8941
164.6400,0.1058,0.0000,0.8941
164.6500,0.1058,0.0000,0.8941
164.6600,0.1058,0.0000,0.8941
164.6700,0.1058,0.0000,0.8941
164.6800,0.1058,0.0000,0.8941
164.6900,0.1058,0.0000,0.8941
164.7000,0.1058,0.0000,0.8941
164.7100,0.1058,0.0000,0.8941
164.7200,0.1058,0.0000,0.8941
164.7300,0.1058,0.0000,0.8941
164.7400,0.1058,0.0000,0.8941
164.7500,0.1058,0.0000,0.8941
164.7600,0.1058,0.0000,0.8941
164.7700,0.1058,0.0000,0.8941
164.7800,0.1058,0.0000,0.8941
164.7900,0.1058,0.0000,0.8941
164.8000,0.1058,0.0000,0.8941
164.8100,0.1058,0.0000,0.8941
164.8200,0.1058,0.0000,0.8941
164.8300,0.1058,0.0000,0.8941
164.8400,0.1058,0.0000,0.8941
164.8500,0.1058,0.0000,0.8941
164.8600,0.1058,0.0000,0.8941
164.8700,0.1058,0.0000,0.8941
164.8800,0.1058,0.0000,0.8941
164.8900,0.1058,0.0000,0.8941
164.9000,0.1058,0.0000,0.8941
164.9100,0.1058,0.0000,0.8941
164.9200,0.1058,0.0000,0.8941
164.9300,0.1058,0.0000,0.8941
164.9400,0.1058,0.0000,0.8941
164.9500,0.1058,0.0000,0.8941
164.9600,0.1058,0.0000,0.8941
164.9700,0.1058,0.0000,0.8941
164.9800,0.1058,0.0000,0.8941
164.9900,0.1058,0.0000,0.8941
165.0000,0.1058,0.0000,0.8941
165.0100,0.1058,0.0000,0.8941
165.0200,0.1058,0.0000,0.8941
165.0300,0.1058,0.0000,0.8941
165.0400,0.1058,0.0000,0.8941
165.0500,0.1058,0.0000,0.8941
165.0600,0.1058,0.0000,0.8941
165.0700,0.1058,0.0000,0.8941
165.0800,0.1058,0.0000,0.8941
165.0900,0.1058,0.0000,0.8941
165.1000,0.1058,0.0000,0.8941
165.1100,0.1058,0.0000,0.8941
165.1200,0.1058,0.0000,0.8941
165.1300,0.1058,0.0000,0.8941
165.1400,0.1058,0.0000,0.8941
165.1500,0.1058,0.0000,0.8941
165.1600,0.1058,0.0000,0.8941
165.1700,0.1058,0.0000,0.8941
165.1800,0.1058,0.0000,0.8941
165.1900,0.1058,0.0000,0.8941
165.2000,0.1058,0.0000,0.8941
165.2100,0.1058,0.0000,0.8941
165.2200,0.1058,0.0000,0.8941
165.2300,0.1058,0.0000,0.8941
165.2400,0.1058,0.0000,0.8941
165.2500,0.1058,0.0000,0.8941
165.2600,0.1058,0.0000,0.8941
165.2700,0.1058,0.0000,0.8941
165.2800,0.1058,0.0000,0.8941
165.2900,0.1058,0.0000,0.8941
165.3000,0.1058,0.0000,0.8941
165.3100,0.1058,0.0000,0.8941
165.3200,0.1058,0.0000,0.8941
165.3300,0.1058,0.0000,0.8941
165.3400,0.1058,0.0000,0.8941
165.3500,0.1058,0.0000,0.8941
165.3600,0.1058,0.0000,0.8941
165.3700,0.1058,0.0000,0.8941
165.3800,0.1058,0.0000,0.8941
165.3900,0.1058,0.0000,0.8941
165.4000,0.1058,0.0000,0.8941
165.4100,0.1058,0.0000,0.8941
165.4200,0.1058,0.0000,0.8941
165.4300,0.1058,0.0000,0.8941
165.4400,0.1058,0.0000,0.8941
165.4500,0.1058,0.0000,0.8941
165.4600,0.1058,0.0000,0.8941
165.4700,0.1058,0.0000,0.8941
165.4800,0.1058,0.0000,0.8941
165.4900,0.1058,0.0000,0.8941
165.5000,0.1058,0.0000,0.8941
165.5100,0.1058,0.0000,0.8941
165.5200,0.1058,0.0000,0.8941
165.5300,0.1058,0.0000,0.8941
165.5400,0.1058,0.0000,0.8941
165.5500,0.1058,0.0000,0.8941
165.5600,0.1058,0.0000,0.8941
165.5700,0.1058,0.0000,0.8941
165.5800,0.1058,0.0000,0.8941
165.5900,0.1058,0.0000,0.8941
165.6000,0.1058,0.0000,0.8941
165.6100,0.1058,0.0000,0.8941
165.6200,0.1058,0.0000,0.8941
165.6300,0.1058,0.0000,0.8941
165.6400,0.1058,0.0000,0.8941
165.6500,0.1058,0.0000,0.8941
165.6600,0.1058,0.0000,0.8941
165.6700,0.1058,0.0000,0.8941
165.6800,0.1058,0.0000,0.8941
165.6900,0.1058,0.0000,0.8941
165.7000,0.1058,0.0000,0.8941
165.7100,0.1058,0.0000,0.8941
165.7200,0.1058,0.0000,0.8941
165.7300,0.1058,0.0000,0.8941
165.7400,0.1058,0.0000,0.8941
165.7500,0.1058,0.0000,0.8941
165.7600,0.1058,0.0000,0.8941
165.7700,0.1058,0.0000,0.8941
165.7800,0.1058,0.0000,0.8941
165.7900,0.1058,0.0000,0.8941
165.8000,0.1058,0.0000,0.8941
165.8100,0.1058,0.0000,0.8941
165.8200,0.1058,0.0000,0.8941
165.8300,0.1058,0.0000,0.8941
165.8400,0.1058,0.0000,0.8941
165.8500,0.1058,0.0000,0.8941
165.8600,0.1058,0.0000,0.8941
165.8700,0.1058,0.0000,0.8941
165.8800,0.1058,0.0000,0.8941
165.8900,0.1058,0.0000,0.8941
165.9000,0.1058,0.0000,0.8941
165.9100,0.1058,0.0000,0.8941
165.9200,0.1058,0.0000,0.8941
165.9300,0.1058,0.0000,0.8941
165.9400,0.1058,0.0000,0.8941
165.9500,0.1058,0.0000,0.8941
165.9600,0.1058,0.0000,0.8941
165.9700,0.1058,0.0000,0.8941
165.9800,0.1058,0.0000,0.8941
165.9900,0.1058,0.0000,0.8941
166.0000,0.1058,0.0000,0.8941
166.0100,0.1058,0.0000,0.8941
166.0200,0.1058,0.0000,0.8941
166.0300,0.1058,0.0000,0.8941
166.0400,0.1058,0.0000,0.8941
166.0500,0.1058,0.0000,0.8941
166.0600,0.1058,0.0000,0.8941
166.0700,0.1058,0.0000,0.8941
166.0800,0.1058,0.0000,0.8941
166.0900,0.1058,0.0000,0.8941
166.1000,0.1058,0.0000,0.8941
166.1100,0.1058,0.0000,0.8941
166.1200,0.1058,0.0000,0.8941
166.1300,0.1058,0.0000,0.8941
166.1400,0.1058,0.0000,0.8941
166.1500,0.1058,0.0000,0.8941
166.1600,0.1058,0.0000,0.8941
166.1700,0.1058,0.0000,0.8941
166.1800,0.1058,0.0000,0.8941
166.1900,0.1058,0.0000,0.8941
166.2000,0.1058,0.0000,0.8941
166.2100,0.1058,0.0000,0.8941
166.2200,0.1058,0.0000,0.8941
166.2300,0.1058,0.0000,0.8941
166.2400,0.1058,0.0000,0.8941
166.2500,0.1058,0.0000,0.8941
166.2600,0.1058,0.0000,0.8941
166.2700,0.1058,0.0000,0.8941
166.2800,0.1058,0.0000,0.8941
166.2900,0.1058,0.0000,0.8941
166.3000,0.1058,0.0000,0.8941
166.3100,0.1058,0.0000,0.8941
166.3200,0.1058,0.0000,0.8941
166.3300,0.1058,0.0000,0.8941
166.3400,0.1058,0.0000,0.8941
166.3500,0.1058,0.0000,0.8941
166.3600,0.1058,0.0000,0.8941
166.3700,0.1058,0.0000,0.8941
166.3800,0.1058,0.0000,0.8941
166.3900,0.1058,0.0000,0.8941
166.4000,0.1058,0.0000,0.8941
166.4100,0.1058,0.0000,0.8941
166.4200,0.1058,0.0000,0.8941
166.4300,0.1058,0.0000,0.8941
166.4400,0.1058,0.0000,0.8941
166.4500,0.1058,0.0000,0.8941
166.4600,0.1058,0.0000,0.8941
166.4700,0.1058,0.0000,0.8941
166.4800,0.1058,0.0000,0.8941
166.4900,0.1058,0.0000,0.8941
166.5000,0.1058,0.0000,0.8941
166.5100,0.1058,0.0000,0.8941
166.5200,0.1058,0.0000,0.8941
166.5300,0.1058,0.0000,0.8941
166.5400,0.1058,0.0000,0.8941
166.5500,0.1058,0.0000,0.8941
166.5600,0.1058,0.0000,0.8941
166.5700,0.1058,0.0000,0.8941
166.5800,0.1058,0.0000,0.8941
166.5900,0.1058,0.0000,0.8941
166.6000,0.1058,0.0000,0.8941
166.6100,0.1058,0.0000,0.8941
166.6200,0.1058,0.0000,0.8941
166.6300,0.1058,0.0000,0.8941
166.6400,0.1058,0.0000,0.8941
166.6500,0.1058,0.0000,0.8941
166.6600,0.1058,0.0000,0.8941
166.6700,0.1058,0.0000,0.8941
166.6800,0.1058,0.0000,0.8941
166.6900,0.1058,0.0000,0.8941
166.7000,0.1058,0.0000,0.8941
166.7100,0.1058,0.0000,0.8941
166.7200,0.1058,0.0000,0.8941
166.7300,0.1058,0.0000,0.8941
166.7400,0.1058,0.0000,0.8941
166.7500,0.1058,0.0000,0.8941
166.7600,0.1058,0.0000,0.8941
166.7700,0.1058,0.0000,0.8941
166.7800,0.1058,0.0000,0.8941
166.7900,0.1058,0.0000,0.8941
166.8000,0.1058,0.0000,0.8941
166.8100,0.1058,0.0000,0.8941
166.8200,0.1058,0.0000,0.8941
166.8300,0.1058,0.0000,0.8941
166.8400,0.1058,0.0000,0.8941
166.8500,0.1058,0.0000,0.8941
166.8600,0.1058,0.0000,0.8941
166.8700,0.1058,0.0000,0.8941
166.8800,0.1058,0.0000,0.8941
166.8900,0.1058,0.0000,0.8941
166.9000,0.1058,0.0000,0.8941
166.9100,0.1058,0.0000,0.8941
166.9200,0.1058,0.0000,0.8941
166.9300,0.1058,0.0000,0.8941
166.9400,0.1058,0.0000,0.8941
166.9500,0.1058,0.0000,0.8941
166.9600,0.1058,0.0000,0.8941
166.9700,0.1058,0.0000,0.8941
166.9800,0.1058,0.0000,0.8941
166.9900,0.1058,0.0000,0.8941
167.0000,0.1058,0.0000,0.8941
167.0100,0.1058,0.0000,0.8941
167.0200,0.1058,0.0000,0.8941
167.0300,0.1058,0.0000,0.8941
167.0400,0.1058,0.0000,0.8941
167.0500,0.1058,0.0000,0.8941
167.0600,0.1058,0.0000,0.8941
167.0700,0.1058,0.0000,0.8941
167.0800,0.1058,0.0000,0.8941
167.0900,0.1058,0.0000,0.8941
167.1000,0.1058,0.0000,0.8941
167.1100,0.1058,0.0000,0.8941
167.1200,0.1058,0.0000,0.8941
167.1300,0.1058,0.0000,0.8941
167.1400,0.1058,0.0000,0.8941
167.1500,0.1058,0.0000,0.8941
167.1600,0.1058,0.0000,0.8941
167.1700,0.1058,0.0000,0.8941
167.1800,0.1058,0.0000,0.8941
167.1900,0.1058,0.0000,0.8941
167.2000,0.1058,0.0000,0.8941
167.2100,0.1058,0.0000,0.8941
167.2200,0.1058,0.0000,0.8941
167.2300,0.1058,0.0000,0.8941
167.2400,0.1058,0.0000,0.8941
167.2500,0.1058,0.0000,0.8941
167.2600,0.1058,0.0000,0.8941
167.2700,0.1058,0.0000,0.8941
167.2800,0.1058,0.0000,0.8941
167.2900,0.1058,0.0000,0.8941
167.3000,0.1058,0.0000,0.8941
167.3100,0.1058,0.0000,0.8941
167.3200,0.1058,0.0000,0.8941
167.3300,0.1058,0.0000,0.8941
167.3400,0.1058,0.0000,0.8941
167.3500,0.1058,0.0000,0.8941
167.3600,0.1058,0.0000,0.8941
167.3700,0.1058,0.0000,0.8941
167.3800,0.1058,0.0000,0.8941
167.3900,0.1058,0.0000,0.8941
167.4000,0.1058,0.0000,0.8941
167.4100,0.1058,0.0000,0.8941
167.4200,0.1058,0.0000,0.8941
167.4300,0.1058,0.0000,0.8941
167.4400,0.1058,0.0000,0.8941
167.4500,0.1058,0.0000,0.8941
167.4600,0.1058,0.0000,0.8941
167.4700,0.1058,0.0000,0.8941
167.4800,0.1058,0.0000,0.8941
167.4900,0.1058,0.0000,0.8941
167.5000,0.1058,0.0000,0.8941
167.5100,0.1058,0.0000,0.8941
167.5200,0.1058,0.0000,0.8941
167.5300,0.1058,0.0000,0.8941
167.5400,0.1058,0.0000,0.8941
167.5500,0.1058,0.0000,0.8941
167.5600,0.1058,0.0000,0.8941
167.5700,0.1058,0.0000,0.8941
167.5800,0.1058,0.0000,0.8941
167.5900,0.1058,0.0000,0.8941
167.6000,0.1058,0.0000,0.8941
167.6100,0.1058,0.0000,0.8941
167.6200,0.1058,0.0000,0.8941
167.6300,0.1058,0.0000,0.8941
167.6400,0.1058,0.0000,0.8941
167.6500,0.1058,0.0000,0.8941
167.6600,0.1058,0.0000,0.8941
167.6700,0.1058,0.0000,0.8941
167.6800,0.1058,0.0000,0.8941
167.6900,0.1058,0.0000,0.8941
167.7000,0.1058,0.0000,0.8941
167.7100,0.1058,0.0000,0.8941
167.7200,0.1058,0.0000,0.8941
167.7300,0.1058,0.0000,0.8941
167.7400,0.1058,0.0000,0.8941
167.7500,0.1058,0.0000,0.8941
167.7600,0.1058,0.0000,0.8941
167.7700,0.1058,0.0000,0.8941
167.7800,0.1058,0.0000,0.8941
167.7900,0.1058,0.0000,0.8941
167.8000,0.1058,0.0000,0.8941
167.8100,0.1058,0.0000,0.8941
167.8200,0.1058,0.0000,0.8941
167.8300,0.1058,0.0000,0.8941
167.8400,0.1058,0.0000,0.8941
167.8500,0.1058,0.0000,0.8941
167.8600,0.1058,0.0000,0.8941
167.8700,0.1058,0.0000,0.8941
167.8800,0.1058,0.0000,0.8941
167.8900,0.1058,0.0000,0.8941
167.9000,0.1058,0.0000,0.8941
167.9100,0.1058,0.0000,0.8941
167.9200,0.1058,0.0000,0.8941
167.9300,0.1058,0.0000,0.8941
167.9400,0.1058,0.0000,0.8941
167.9500,0.1058,0.0000,0.8941
167.9600,0.1058,0.0000,0.8941
167.9700,0.1058,0.0000,0.8941
167.9800,0.1058,0.0000,0.8941
167.9900,0.1058,0.0000,0.8941
168.0000,0.1058,0.0000,0.8941
168.0100,0.1058,0.0000,0.8941
168.0200,0.1058,0.0000,0.8941
168.0300,0.1058,0.0000,0.8941
168.0400,0.1058,0.0000,0.8941
168.0500,0.1058,0.0000,0.8941
168.0600,0.1058,0.0000,0.8941
168.0700,0.1058,0.0000,0.8941
168.0800,0.1058,0.0000,0.8941
168.0900,0.1058,0.0000,0.8941
168.1000,0.1058,0.0000,0.8941
168.1100,0.1058,0.0000,0.8941
168.1200,0.1058,0.0000,0.8941
168.1300,0.1058,0.0000,0.8941
168.1400,0.1058,0.0000,0.8941
168.1500,0.1058,0.0000,0.8941
168.1600,0.1058,0.0000,0.8941
168.1700,0.1058,0.0000,0.8941
168.1800,0.1058,0.0000,0.8941
168.1900,0.1058,0.0000,0.8941
168.2000,0.1058,0.0000,0.8941
168.2100,0.1058,0.0000,0.8941
168.2200,0.1058,0.0000,0.8941
168.2300,0.1058,0.0000,0.8941
168.2400,0.1058,0.0000,0.8941
168.2500,0.1058,0.0000,0.8941
168.2600,0.1058,0.0000,0.8941
168.2700,0.1058,0.0000,0.8941
168.2800,0.1058,0.0000,0.8941
168.2900,0.1058,0.0000,0.8941
168.3000,0.1058,0.0000,0.8941
168.3100,0.1058,0.0000,0.8941
168.3200,0.1058,0.0000,0.8941
168.3300,0.1058,0.0000,0.8941
168.3400,0.1058,0.0000,0.8941
168.3500,0.1058,0.0000,0.8941
168.3600,0.1058,0.0000,0.8941
168.3700,0.1058,0.0000,0.8941
168.3800,0.1058,0.0000,0.8941
168.3900,0.1058,0.0000,0.8941
168.4000,0.1058,0.0000,0.8941
168.4100,0.1058,0.0000,0.8941
168.4200,0.1058,0.0000,0.8941
168.4300,0.1058,0.0000,0.8941
168.4400,0.1058,0.0000,0.8941
168.4500,0.1058,0.0000,0.8941
168.4600,0.1058,0.0000,0.8941
168.4700,0.1058,0.0000,0.8941
168.4800,0.1058,0.0000,0.8941
168.4900,0.1058,0.0000,0.8941
